Complexity,Loss,Equation
1,1.539485350851326,"x4"
3,0.521909373641363,"x4 + x2"
4,0.3180264379809995,"1.687619263901199"
5,0.15325520903483944,"x4 + (x2 + x3)"
7,0.1424412213159362,"x2 + ((x4 + x3) ^ x4)"
9,0.04355993463336531,"((x1 + x4) * (x3 + x0)) + x2"
13,0.032941316833937424,"((x2 + (x3 * x3)) + x4) * ((x1 + x0) ^ x1)"
15,0.025050470132802843,"(x4 + (x2 * (x2 ^ x4))) * (x3 + ((x1 + x1) ^ x1))"
17,0.012291262415722816,"(x4 + ((x1 + x1) * (x1 * x0))) + ((x3 * x3) + (x2 * x2))"
19,0.009612224943187224,"(x1 * ((x0 * x1) + x0)) + (((x3 * x3) + (x4 * x4)) + (x2 * x2))"
21,0.00582254635264921,"((x3 * x3) + ((x4 * x4) + (x2 * x2))) + (((x0 ^ x2) * x1) * (x1 + x2))"
24,0.005282456129652702,"((x1 + x1) * ((0.1504219734066016 + x0) * x1)) + (((x3 * x3) + (x4 * x4)) + (x2 * x2))"
25,0.004570945451556077,"(((x0 + x0) ^ x0) * ((x1 * x0) / (x0 ^ x1))) + (((x4 * x4) + (x2 * x2)) + (x3 * x3))"
26,0.004129865931572515,"(((x1 ^ x4) + x1) * ((0.10304069663334968 + x0) * x1)) + (((x4 * x4) + (x3 * x3)) + (x2 * x2))"
27,0.003955810309495122,"(((x4 * x4) + (x2 * x2)) + (x3 * x3)) + (((x0 * x1) + (x0 ^ x0)) * ((x0 * x1) / (x0 ^ x1)))"
29,0.0038950671278337075,"(((x2 * x2) + (x4 * x4)) + (x3 * x3)) + ((x1 + (x0 * 0.48696423991632737)) * ((0.4383114405761139 + x0) * x1))"
30,0.0033422425088850925,"(((x3 ^ x1) * (x3 * x3)) + ((x2 * x2) + (x4 * x4))) + (((x1 ^ x4) + x1) * (x1 * (x0 + 0.14030518740392298)))"
