gamma1,lambda1,delta,epsilon,NRow,NCol,FValue
0.001,0.05,100,1,0,0.000170820675605816,-6.87440330360426e-10
0.001,0.05,100,1,0.000170820675605816,0,7.15656793672214e-10
0.001,0.05,100,1,0.000170820675605816,0,7.15656793672214e-10
0.001,0.05,100,1,0,0.000170820675605816,-6.87440330360426e-10
0.001,0.05,100,1,0.000170820675605816,0,7.15656793672214e-10
0.001,0.05,100,1,0.000170820675605816,0,7.15656793672214e-10
0.001,0.05,100,1,0.000170820675605816,0,7.15656793672214e-10
0.001,0.05,100,1,0,0.000170820675605816,-6.87440330360426e-10
0.001,0.05,100,1,0.000170820675605816,0,7.15656793672214e-10
0.001,0.05,100,1,0.000170820675605816,0,7.15656793672214e-10
0.001,0.05,100,1,0.000170820675605816,0,7.15656793672214e-10
0.001,0.05,100,1,0.000170820675605816,0,7.15656793672214e-10
0.001,0.05,100,1,0.000170820675605816,0,7.15656793672214e-10
0.001,0.05,100,1,0,0.000170820675605816,-6.87440330360426e-10
0.001,0.05,100,1,0,0.000170820675605816,-6.87440330360426e-10
0.001,0.05,100,1,0.000170820675605816,0,7.15656793672214e-10
0.001,0.05,100,1,0,0.000170820675605816,-6.87440330360426e-10
0.001,0.05,100,1,0,0.000170820675605816,-6.87440330360426e-10
0.001,0.05,100,1,0.000170820675605816,0,7.15656793672214e-10
0.001,0.05,100,1,0.000170820675605816,0,7.15656793672214e-10
0.001,0.05,100,1,0.000170820675605816,0,7.15656793672214e-10
0.001,0.05,100,1,0.000170820675605816,0,7.15656793672214e-10
0.001,0.05,100,1,0,0.000170820675605816,-6.87440330360426e-10
0.001,0.05,100,1,0.000170820675605816,0,7.15656793672214e-10
0.001,0.05,100,1,0,0.000170820675605816,-6.87440330360426e-10
0.001,0.05,100,1,0.000170820675605816,0,7.15656793672214e-10
0.001,0.05,100,1,0,0.000170820675605816,-6.83935805144336e-10
0.001,0.05,100,1,0.000170820675605816,0,7.15656793672214e-10
0.001,0.05,100,1,0,0.000170820675605816,-6.87440330360426e-10
0.001,0.05,100,1,0,0.000170820675605816,-6.87440330360426e-10
0.001,0.05,100,1,6.29482285290193e-06,2.21595799475018e-05,-6.46052954193188e-11
0.001,0.05,100,1,4.7733016968305e-07,3.41720700486762e-05,-1.38220110505272e-10
0.001,0.05,100,1,9.13820002926519e-05,2.20800263642806e-05,2.90877691425024e-10
0.001,0.05,100,1,1.6592652643907e-05,4.98332603303857e-06,4.79016956657861e-11
0.001,0.05,100,1,4.0783605779188e-06,2.01049778839971e-06,8.51443809386978e-12
0.001,0.05,100,1,2.21595799475018e-05,3.41720700486762e-05,-4.86146300592031e-11
0.001,0.05,100,1,2.01049778839971e-06,0,8.15090372289882e-12
0.001,0.05,100,1,0,2.41412067957853e-06,-1.00038642855213e-11
0.001,0.05,100,1,0,2.20800263642806e-05,-9.01640537950046e-11
0.001,0.05,100,1,4.0783605779188e-06,0,1.63963723613292e-11
0.001,0.05,100,1,4.98332603303857e-06,0,2.00357923603999e-11
0.001,0.05,100,1,2.13125789330961e-05,2.20800263642806e-05,-2.24416244326944e-12
0.001,0.05,100,1,1.6592652643907e-05,1.45221690572761e-05,8.96752165715712e-12
0.001,0.05,100,1,1.00835849581762e-05,6.29482285290193e-06,1.56881171994768e-11
0.001,0.05,100,1,1.6592652643907e-05,2.20800263642806e-05,-2.1761314555578e-11
0.001,0.05,100,1,0,4.0783605779188e-06,-1.68346796326166e-11
0.001,0.05,100,1,9.13820002926519e-05,1.6592652643907e-05,3.12512635105055e-10
0.001,0.05,100,1,0,1.6592652643907e-05,-6.61307300583381e-11
0.001,0.05,100,1,6.29482285290193e-06,0,2.55313602780224e-11
0.001,0.05,100,1,1.35755446364614e-05,3.78552068945383e-06,4.03542413911544e-11
0.001,0.05,100,1,4.0783605779188e-06,2.78870652469849e-06,5.31803185844067e-12
0.001,0.05,100,1,4.0783605779188e-06,1.35755446364614e-05,-3.81743904753304e-11
0.001,0.05,100,1,2.8109893854877e-06,1.6592652643907e-05,-5.48500004334853e-11
0.001,0.05,100,1,4.0783605779188e-06,0,1.65378365475833e-11
0.001,0.05,100,1,2.01049778839971e-06,1.00835849581762e-05,-3.36127994033789e-11
0.001,0.05,100,1,1.29819487343557e-06,2.41412067957853e-06,-4.61907915401713e-12
0.001,0.05,100,1,2.48309794046899e-05,9.13820002926519e-05,-2.67240293067758e-10
0.001,0.05,100,1,9.13820002926519e-05,3.78552068945383e-06,3.6426746100979e-10
0.001,0.05,100,1,1.00835849581762e-05,0,5.52541122303234e-11
0.001,0.05,100,1,0,4.98332603303857e-06,-2.33710508179909e-11
0.001,0.05,100,1,7.35026770487398e-06,9.11443241359807e-06,-7.15653062301406e-12
0.001,0.05,100,1,5.55248440312047e-06,2.77606173295873e-05,-9.02331955574402e-11
0.001,0.05,100,1,8.3877262489805e-06,9.11443241359807e-06,-2.85422648035235e-12
0.001,0.05,100,1,5.51250268252573e-05,3.45836701304634e-05,8.8231960143923e-11
0.001,0.05,100,1,9.11443241359807e-06,1.60778905235592e-05,-2.8164398690507e-11
0.001,0.05,100,1,5.51250268252573e-05,7.66120785867456e-06,1.96872661026108e-10
0.001,0.05,100,1,5.51250268252573e-05,4.29463556129578e-06,2.10099753303377e-10
0.001,0.05,100,1,3.58708111267532e-06,4.01521681057203e-06,-1.6101624634441e-12
0.001,0.05,100,1,2.18612155906446e-06,4.01521681057203e-06,-6.97290674990455e-12
0.001,0.05,100,1,2.77606173295873e-05,5.55248440312047e-06,9.15984921496079e-11
0.001,0.05,100,1,1.81749469646221e-06,8.02821870603425e-06,-2.56044064469975e-11
0.001,0.05,100,1,1.08951070034619e-05,1.60022120661212e-06,3.77057174184915e-11
0.001,0.05,100,1,5.51250268252573e-05,7.35026770487398e-06,1.98076767265745e-10
0.001,0.05,100,1,8.02821870603425e-06,2.65449946548187e-05,-7.61230236486999e-11
0.001,0.05,100,1,5.55248440312047e-06,2.15277067678968e-05,-6.24872397692931e-11
0.001,0.05,100,1,2.37680203591804e-06,2.65449946548187e-05,-9.96742462654569e-11
0.001,0.05,100,1,9.11443241359807e-06,2.48746230989737e-05,-6.4419265640966e-11
0.001,0.05,100,1,9.46364498771294e-07,1.14811129983106e-05,-4.01033010241867e-11
0.001,0.05,100,1,7.66120785867456e-06,2.18612155906446e-06,2.2577381113271e-11
0.001,0.05,100,1,9.11443241359807e-06,4.01521681057203e-06,2.10017369975374e-11
0.001,0.05,100,1,2.15277067678968e-05,3.39709294816107e-05,-4.89824860787046e-11
0.001,0.05,100,1,7.35026770487398e-06,3.58708111267532e-06,1.56665840225076e-11
0.001,0.05,100,1,7.66120785867456e-06,2.37680203591804e-06,2.1463335224335e-11
0.001,0.05,100,1,4.01521681057203e-06,1.81749469646221e-06,1.78510948538513e-11
0.001,0.05,100,1,2.37680203591804e-06,2.11874946171548e-05,-7.5700440681835e-11
0.001,0.05,100,1,9.46364498771294e-07,1.60022120661212e-06,-2.5155151896755e-12
0.001,0.05,100,1,4.65458357597297e-06,8.02821870603425e-06,-1.69951396424904e-11
0.001,0.05,100,1,7.35026770487398e-06,2.15277067678968e-05,-5.82636356454372e-11
