gamma1,lambda1,delta,epsilon,NRow,NCol,FValue
0.004,0.05,1,100,0,0.000131274744980043,-5.40815528309561e-10
0.004,0.05,1,100,0.000131274744980043,0,5.37057156444134e-10
0.004,0.05,1,100,0.000131274744980043,0,5.37057156444134e-10
0.004,0.05,1,100,0,0.000131274744980043,-5.40815528309561e-10
0.004,0.05,1,100,0,0.000131274744980043,-5.40815528309561e-10
0.004,0.05,1,100,0.000131274744980043,0,5.37057156444134e-10
0.004,0.05,1,100,0.000131274744980043,0,5.37057156444134e-10
0.004,0.05,1,100,0,0.000131274744980043,-5.40815528309561e-10
0.004,0.05,1,100,0,0.000131274744980043,-5.40815528309561e-10
0.004,0.05,1,100,0.000131274744980043,0,5.37057156444134e-10
0.004,0.05,1,100,0.000131274744980043,0,5.37057156444134e-10
0.004,0.05,1,100,0.000131274744980043,0,5.37057156444134e-10
0.004,0.05,1,100,0,0.000131274744980043,-5.40815528309561e-10
0.004,0.05,1,100,0.000131274744980043,0,5.37057156444134e-10
0.004,0.05,1,100,0,0.000131274744980043,-5.40815528309561e-10
0.004,0.05,1,100,0,0.000131274744980043,-5.40815528309561e-10
0.004,0.05,1,100,0.000131274744980043,0,5.37057156444134e-10
0.004,0.05,1,100,0.000131274744980043,0,5.37057156444134e-10
0.004,0.05,1,100,0.000131274744980043,0,5.37057156444134e-10
0.004,0.05,1,100,0.000131274744980043,0,5.37057156444134e-10
0.004,0.05,1,100,0,0.000131274744980043,-5.40815528309561e-10
0.004,0.05,1,100,0.000131274744980043,0,5.37057156444134e-10
0.004,0.05,1,100,0,0.000131274744980043,-5.40815528309561e-10
0.004,0.05,1,100,0,0.000131274744980043,-5.40815528309561e-10
0.004,0.05,1,100,0.000131274744980043,0,5.37057156444134e-10
0.004,0.05,1,100,0.000131274744980043,0,5.37057156444134e-10
0.004,0.05,1,100,0.000131274744980043,0,5.37057156444134e-10
0.004,0.05,1,100,0.000131274744980043,0,5.37057156444134e-10
0.004,0.05,1,100,0.000131274744980043,0,5.37057156444134e-10
0.004,0.05,1,100,0,0.000131274744980043,-5.40815528309561e-10
0.004,0.05,1,100,0,2.09137297350011e-06,-8.62662226314224e-12
0.004,0.05,1,100,1.5041200666802e-06,4.78871417194877e-06,-1.38257740510284e-11
0.004,0.05,1,100,1.64358373222712e-05,8.63121145428151e-05,-2.87102429039837e-10
0.004,0.05,1,100,2.33995752078854e-06,8.63121145428151e-05,-3.50373425797325e-10
0.004,0.05,1,100,1.64358373222712e-05,2.09137297350011e-06,5.91566622961094e-11
0.004,0.05,1,100,9.72281323698553e-07,2.33995752078854e-06,-3.94260980333383e-12
0.004,0.05,1,100,1.26192328960252e-05,1.64358373222712e-05,-1.59080799705924e-11
0.004,0.05,1,100,9.72281323698553e-07,0,-6.46234853557053e-27
0.004,0.05,1,100,2.14029819077027e-06,0,8.84498200587442e-12
0.004,0.05,1,100,1.80497006399715e-06,3.076382949014e-06,-5.15522116316209e-12
0.004,0.05,1,100,3.579454442333e-07,2.09137297350011e-06,-1.21261098022623e-11
0.004,0.05,1,100,2.14029819077027e-06,3.71132552192049e-06,-6.50042148084629e-12
0.004,0.05,1,100,0,1.06606199137172e-05,-4.47386765787967e-11
0.004,0.05,1,100,0,3.71132552192049e-06,-1.53566659658798e-11
0.004,0.05,1,100,8.63121145428151e-05,1.5041200666802e-06,3.45973572298037e-10
0.004,0.05,1,100,3.076382949014e-06,9.99005208625419e-06,-2.7678698789778e-11
0.004,0.05,1,100,3.076382949014e-06,3.579454442333e-07,1.12051185809692e-11
0.004,0.05,1,100,1.54876623733053e-05,2.45549745236526e-05,-3.77866265828886e-11
0.004,0.05,1,100,3.579454442333e-07,2.82440977661358e-06,-1.12300610331646e-11
0.004,0.05,1,100,2.14029819077027e-06,1.26192328960252e-05,-4.1573808377056e-11
0.004,0.05,1,100,8.63121145428151e-05,7.52966255376137e-06,3.17945181186926e-10
0.004,0.05,1,100,7.80782181614035e-06,1.54876623733053e-05,-3.23032179667144e-11
0.004,0.05,1,100,1.5041200666802e-06,3.076382949014e-06,-6.37510053307523e-12
0.004,0.05,1,100,3.579454442333e-07,3.45021908390029e-07,1.49711407794037e-11
0.004,0.05,1,100,0,9.99005208625419e-06,-4.00051274549502e-11
0.004,0.05,1,100,3.579454442333e-07,1.5041200666802e-06,-6.41142790102689e-12
0.004,0.05,1,100,7.80782181614035e-06,1.5041200666802e-06,2.57132514952555e-11
0.004,0.05,1,100,4.78871417194877e-06,7.80782181614035e-06,-1.10589549616377e-11
0.004,0.05,1,100,4.78871417194877e-06,0,2.43551980267133e-11
0.004,0.05,1,100,8.63121145428151e-05,1.64358373222712e-05,2.87582039744172e-10
0.004,0.05,1,100,2.00421042326808e-05,2.0311361204157e-05,-1.18000143650219e-12
0.004,0.05,1,100,6.58145124254806e-06,6.86129038992649e-06,-1.15825375305679e-12
0.004,0.05,1,100,2.10133646434907e-06,6.16502232906062e-06,-1.66091621953936e-11
0.004,0.05,1,100,6.86129038992649e-06,5.85395587163375e-05,-2.1384241553917e-10
0.004,0.05,1,100,6.16502232906062e-06,6.86129038992649e-06,-2.87956782791322e-12
0.004,0.05,1,100,5.85395587163375e-05,4.84781537191814e-06,2.15657862434812e-10
0.004,0.05,1,100,1.30025818596044e-05,2.00421042326808e-05,-2.88709189173933e-11
0.004,0.05,1,100,1.72186440662466e-05,6.16502232906062e-06,4.51078966084383e-11
0.004,0.05,1,100,4.3404725693532e-06,6.86129038992649e-06,-1.53644561956585e-11
0.004,0.05,1,100,1.42484296831574e-06,2.70314926507944e-05,-1.10293166853853e-10
0.004,0.05,1,100,2.66887384731295e-06,1.75739506550668e-05,-6.12711518166696e-11
0.004,0.05,1,100,1.72186440662466e-05,1.84793688884724e-05,-5.1778836697652e-12
0.004,0.05,1,100,5.85395587163375e-05,2.83237170488755e-05,1.24649254763568e-10
0.004,0.05,1,100,6.16502232906062e-06,3.30831437335124e-06,1.18151977037016e-11
0.004,0.05,1,100,9.49185825566763e-06,1.72186440662466e-05,-2.84250266433047e-11
0.004,0.05,1,100,5.85395587163375e-05,3.40911426411054e-06,2.24508176289953e-10
0.004,0.05,1,100,1.42484296831574e-06,6.32780481772937e-06,-1.94720183192434e-11
0.004,0.05,1,100,3.30831437335124e-06,2.83237170488755e-05,-1.04993350042143e-10
0.004,0.05,1,100,2.10133646434907e-06,2.0311361204157e-05,-7.60422812778251e-11
0.004,0.05,1,100,1.84793688884724e-05,6.16502232906062e-06,5.02487299918322e-11
0.004,0.05,1,100,6.16502232906062e-06,2.83237170488755e-05,-9.30449457109516e-11
0.004,0.05,1,100,6.16502232906062e-06,2.70314926507944e-05,-8.68436128772993e-11
0.004,0.05,1,100,1.5451719990694e-06,1.99421875600928e-06,9.14087222576734e-13
0.004,0.05,1,100,9.49185825566763e-06,3.30831437335124e-06,2.55727119936568e-11
0.004,0.05,1,100,1.42484296831574e-06,3.40955120025245e-06,-7.99835905687327e-12
0.004,0.05,1,100,1.5451719990694e-06,6.16502232906062e-06,-1.88813739517709e-11
0.004,0.05,1,100,3.40955120025245e-06,6.58145124254806e-06,-1.40189913656565e-11
0.004,0.05,1,100,2.83237170488755e-05,5.85395587163375e-05,-1.25570946624246e-10
0.004,0.05,1,100,6.16502232906062e-06,4.3404725693532e-06,7.43628513790186e-12
