gamma1,lambda1,delta,epsilon,NRow,NCol,FValue
0.002,0.05,100,100,0.000153120289156409,0,6.38359979439985e-10
0.002,0.05,100,100,0.000153120289156409,0,6.38359979439985e-10
0.002,0.05,100,100,0,0.000153120289156409,-6.19527435261982e-10
0.002,0.05,100,100,0,0.000153120289156409,-6.19527435261982e-10
0.002,0.05,100,100,0,0.000153120289156409,-6.19527435261982e-10
0.002,0.05,100,100,0,0.000153120289156409,-6.19527435261982e-10
0.002,0.05,100,100,0.000153120289156409,0,6.38359979439985e-10
0.002,0.05,100,100,0.000153120289156409,0,6.38359979439985e-10
0.002,0.05,100,100,0,0.000153120289156409,-6.19527435261982e-10
0.002,0.05,100,100,0.000153120289156409,0,6.38359979439985e-10
0.002,0.05,100,100,0.000153120289156409,0,6.38359979439985e-10
0.002,0.05,100,100,0.000153120289156409,0,6.38359979439985e-10
0.002,0.05,100,100,0.000153120289156409,0,6.38359979439985e-10
0.002,0.05,100,100,0.000153120289156409,0,6.38359979439985e-10
0.002,0.05,100,100,0,0.000153120289156409,-6.19527435261982e-10
0.002,0.05,100,100,0.000153120289156409,0,6.38359979439985e-10
0.002,0.05,100,100,0,0.000153120289156409,-6.19527435261982e-10
0.002,0.05,100,100,0,0.000153120289156409,-6.16208845864598e-10
0.002,0.05,100,100,0.000153120289156409,0,6.38359979439985e-10
0.002,0.05,100,100,0.000153120289156409,0,6.38359979439985e-10
0.002,0.05,100,100,0.000153120289156409,0,6.38359979439985e-10
0.002,0.05,100,100,0.000153120289156409,0,6.38359979439985e-10
0.002,0.05,100,100,0,0.000153120289156409,-6.19527435261982e-10
0.002,0.05,100,100,0,0.000153120289156409,-6.19527435261982e-10
0.002,0.05,100,100,0,0.000153120289156409,-6.19527435261982e-10
0.002,0.05,100,100,0.000153120289156409,0,6.38359979439985e-10
0.002,0.05,100,100,0.000153120289156409,0,6.38359979439985e-10
0.002,0.05,100,100,0,0.000153120289156409,-6.19527435261982e-10
0.002,0.05,100,100,0.000153120289156409,0,6.38359979439985e-10
0.002,0.05,100,100,0,0.000153120289156409,-6.19527435261982e-10
0.002,0.05,100,100,9.07572223811488e-05,4.25655697290735e-07,3.74225956499269e-10
0.002,0.05,100,100,3.63803930964883e-06,0,1.57463176258321e-11
0.002,0.05,100,100,3.36919013440223e-06,1.15710016640304e-06,9.07409379944085e-12
0.002,0.05,100,100,9.07572223811488e-05,4.10280796025188e-07,3.74318727287683e-10
0.002,0.05,100,100,1.87764786728369e-05,4.43216149440989e-06,5.86129863721242e-11
0.002,0.05,100,100,3.63803930964883e-06,0,1.55514643610417e-11
0.002,0.05,100,100,9.07572223811488e-05,4.43216149440989e-06,3.54922276134719e-10
0.002,0.05,100,100,2.51338131357233e-06,1.28445054826367e-05,-4.22631291783021e-11
0.002,0.05,100,100,0,4.10280796025188e-07,-1.68483960802852e-12
0.002,0.05,100,100,1.94680974052719e-05,1.96017132898363e-05,1.5601626972905e-13
0.002,0.05,100,100,5.62218851839289e-06,2.99303590011854e-05,-9.93842854132468e-11
0.002,0.05,100,100,1.28445054826367e-05,1.94680974052719e-05,-2.68339372954553e-11
0.002,0.05,100,100,2.64230102250797e-06,2.48536121018541e-06,6.59220309496725e-13
0.002,0.05,100,100,3.63803930964883e-06,1.79124017859937e-06,7.62312138539461e-12
0.002,0.05,100,100,1.47781988974634e-05,1.28445054826367e-05,8.27671848310605e-12
0.002,0.05,100,100,2.48536121018541e-06,1.79124017859937e-06,2.86854991256911e-12
0.002,0.05,100,100,1.47781988974634e-05,5.62218851839289e-06,3.83271866603696e-11
0.002,0.05,100,100,1.42447692263969e-05,9.07572223811488e-05,-3.10127853694862e-10
0.002,0.05,100,100,2.64230102250797e-06,9.07572223811488e-05,-3.551084429775e-10
0.002,0.05,100,100,1.15710016640304e-06,3.63803930964883e-06,-1.03423439167517e-11
0.002,0.05,100,100,0,9.03171218240455e-06,-3.62467498811897e-11
0.002,0.05,100,100,4.25655697290735e-07,3.36919013440223e-06,-9.55188505295912e-12
0.002,0.05,100,100,1.47781988974634e-05,4.43216149440989e-06,4.22692227801447e-11
0.002,0.05,100,100,2.99303590011854e-05,9.07572223811488e-05,-2.4429176714732e-10
0.002,0.05,100,100,1.20164040612915e-05,2.48536121018541e-06,3.93793808364723e-11
0.002,0.05,100,100,4.43216149440989e-06,9.03171218240455e-06,-1.83823223941511e-11
0.002,0.05,100,100,2.51338131357233e-06,1.42447692263969e-05,-4.79615494023443e-11
0.002,0.05,100,100,1.42447692263969e-05,3.63803930964883e-06,4.33404449207397e-11
0.002,0.05,100,100,3.63803930964883e-06,9.07572223811488e-05,-3.54527753744252e-10
0.002,0.05,100,100,1.87764786728369e-05,4.10280796025188e-07,7.54915548858095e-11
0.002,0.05,100,100,4.92364870289119e-06,8.29134929671822e-06,-1.36915542273877e-11
0.002,0.05,100,100,2.30810560443268e-05,3.24520713091281e-05,-3.6791357864009e-11
0.002,0.05,100,100,6.94114217417889e-06,3.16118439015441e-06,1.56459164142728e-11
0.002,0.05,100,100,7.93263277313896e-07,6.91120188082075e-06,-2.53560117078804e-11
0.002,0.05,100,100,3.65005418933865e-06,4.06482389291893e-06,-1.58318792786414e-12
0.002,0.05,100,100,3.16118439015441e-06,6.91120188082075e-06,-1.55126120988516e-11
0.002,0.05,100,100,1.95833621536762e-05,7.3081867727056e-06,5.04140899776669e-11
0.002,0.05,100,100,2.9460501341405e-06,8.29134929671822e-06,-2.18403792214279e-11
0.002,0.05,100,100,7.3081867727056e-06,4.92364870289119e-06,9.95778213596062e-12
0.002,0.05,100,100,1.95833621536762e-05,6.94114217417889e-06,5.25480695519805e-11
0.002,0.05,100,100,6.91120188082075e-06,7.55477578596262e-06,-2.52461857409878e-12
0.002,0.05,100,100,1.04289947772453e-05,2.40511440438459e-06,3.33963010597108e-11
0.002,0.05,100,100,6.91120188082075e-06,2.40511440438459e-06,1.8755641777921e-11
0.002,0.05,100,100,2.9460501341405e-06,3.16118439015441e-06,2.7439462327322e-12
0.002,0.05,100,100,3.10516223397983e-05,2.30810560443268e-05,3.37720602782799e-11
0.002,0.05,100,100,2.55747338938659e-05,2.30810560443268e-05,1.12298984604147e-11
0.002,0.05,100,100,5.73950693002043e-05,2.14762068298727e-05,1.53589333167828e-10
0.002,0.05,100,100,4.92364870289119e-06,3.24520713091281e-05,-1.13359130963091e-10
0.002,0.05,100,100,8.29134929671822e-06,3.16118439015441e-06,2.12309680891418e-11
0.002,0.05,100,100,1.5347546082813e-06,6.91120188082075e-06,-2.22744447461494e-11
0.002,0.05,100,100,5.73950693002043e-05,3.16118439015441e-06,2.25390859288153e-10
0.002,0.05,100,100,4.92364870289119e-06,4.29454398088635e-06,5.59201128320263e-12
0.002,0.05,100,100,1.5347546082813e-06,1.04289947772453e-05,-3.56594642130217e-11
0.002,0.05,100,100,2.30810560443268e-05,2.00273404849416e-05,1.3197493408461e-11
