gamma1,lambda1,delta,epsilon,NRow,NCol,FValue
0.001,0.05,100,100,0.000170820675605816,0,7.13175925168286e-10
0.001,0.05,100,100,0,0.000170820675605816,-6.88598531364975e-10
0.001,0.05,100,100,0.000170820675605816,0,7.13175925168286e-10
0.001,0.05,100,100,0,0.000170820675605816,-6.88598531364975e-10
0.001,0.05,100,100,0,0.000170820675605816,-6.88598531364975e-10
0.001,0.05,100,100,0.000170820675605816,0,7.13175925168286e-10
0.001,0.05,100,100,0.000170820675605816,0,7.13175925168286e-10
0.001,0.05,100,100,0,0.000170820675605816,-6.87066862564151e-10
0.001,0.05,100,100,0.000170820675605816,0,7.13175925168286e-10
0.001,0.05,100,100,0.000170820675605816,0,7.13175925168286e-10
0.001,0.05,100,100,0.000170820675605816,0,7.13175925168286e-10
0.001,0.05,100,100,0.000170820675605816,0,7.13175925168286e-10
0.001,0.05,100,100,0,0.000170820675605816,-6.88598531364975e-10
0.001,0.05,100,100,0.000170820675605816,0,7.13175925168286e-10
0.001,0.05,100,100,0.000170820675605816,0,7.13175925168286e-10
0.001,0.05,100,100,0.000170820675605816,0,7.13175925168286e-10
0.001,0.05,100,100,0.000170820675605816,0,7.13175925168286e-10
0.001,0.05,100,100,0.000170820675605816,0,7.13175925168286e-10
0.001,0.05,100,100,0,0.000170820675605816,-6.88598531364975e-10
0.001,0.05,100,100,0.000170820675605816,0,7.13175925168286e-10
0.001,0.05,100,100,0.000170820675605816,0,7.13175925168286e-10
0.001,0.05,100,100,0,0.000170820675605816,-6.88598531364975e-10
0.001,0.05,100,100,0,0.000170820675605816,-6.88598531364975e-10
0.001,0.05,100,100,0,0.000170820675605816,-6.88598531364975e-10
0.001,0.05,100,100,0.000170820675605816,0,7.13175925168286e-10
0.001,0.05,100,100,0.000170820675605816,0,7.13175925168286e-10
0.001,0.05,100,100,0,0.000170820675605816,-6.88598531364975e-10
0.001,0.05,100,100,0.000170820675605816,0,7.13175925168286e-10
0.001,0.05,100,100,0,0.000170820675605816,-6.88598531364975e-10
0.001,0.05,100,100,0.000170820675605816,0,7.13175925168286e-10
0.001,0.05,100,100,3.77237728246592e-06,2.40574357648821e-06,5.61206186439248e-12
0.001,0.05,100,100,4.5848890299793e-07,4.75675146574057e-07,-1.2140519153765e-12
0.001,0.05,100,100,0,4.96601521292659e-06,-2.03905448562598e-11
0.001,0.05,100,100,1.66053875881013e-05,1.01003925441244e-05,2.45397598192739e-11
0.001,0.05,100,100,0,1.01003925441244e-05,-4.09048978846412e-11
0.001,0.05,100,100,2.95139561441742e-06,6.2888251295433e-06,-1.36663334706079e-11
0.001,0.05,100,100,6.2888251295433e-06,0,2.51551693806958e-11
