gamma1,lambda1,delta,epsilon,NRow,NCol,FValue
0.004,0.05,100,1,0,0.000131274744980043,-5.30760614925268e-10
0.004,0.05,100,1,0.000131274744980043,0,5.47666646525127e-10
0.004,0.05,100,1,0,0.000131274744980043,-5.30760614925268e-10
0.004,0.05,100,1,0.000131274744980043,0,5.47666646525127e-10
0.004,0.05,100,1,0,0.000131274744980043,-5.30760614925268e-10
0.004,0.05,100,1,0,0.000131274744980043,-5.30760614925268e-10
0.004,0.05,100,1,0.000131274744980043,0,5.47666646525127e-10
0.004,0.05,100,1,0,0.000131274744980043,-5.28908539872009e-10
0.004,0.05,100,1,0.000131274744980043,0,5.47666646525127e-10
0.004,0.05,100,1,0,0.000131274744980043,-5.30760614925268e-10
0.004,0.05,100,1,0.000131274744980043,0,5.47666646525127e-10
0.004,0.05,100,1,0,0.000131274744980043,-5.30760614925268e-10
0.004,0.05,100,1,0.000131274744980043,0,5.47666646525127e-10
0.004,0.05,100,1,0,0.000131274744980043,-5.30760614925268e-10
0.004,0.05,100,1,0.000131274744980043,0,5.47666646525127e-10
0.004,0.05,100,1,0.000131274744980043,0,5.47666646525127e-10
0.004,0.05,100,1,0.000131274744980043,0,5.47666646525127e-10
0.004,0.05,100,1,0.000131274744980043,0,5.47666646525127e-10
0.004,0.05,100,1,0,0.000131274744980043,-5.30760614925268e-10
0.004,0.05,100,1,0,0.000131274744980043,-5.30760614925268e-10
0.004,0.05,100,1,0,0.000131274744980043,-5.30760614925268e-10
0.004,0.05,100,1,0.000131274744980043,0,5.47666646525127e-10
0.004,0.05,100,1,0.000131274744980043,0,5.47666646525127e-10
0.004,0.05,100,1,0,0.000131274744980043,-5.30760614925268e-10
0.004,0.05,100,1,0.000131274744980043,0,5.47666646525127e-10
0.004,0.05,100,1,0.000131274744980043,0,5.47666646525127e-10
0.004,0.05,100,1,0.000131274744980043,0,5.47666646525127e-10
0.004,0.05,100,1,0.000131274744980043,0,5.47666646525127e-10
0.004,0.05,100,1,0,0.000131274744980043,-5.30760614925268e-10
0.004,0.05,100,1,0.000131274744980043,0,5.47666646525127e-10
0.004,0.05,100,1,9.91487925041419e-07,1.84062464782413e-06,-3.51813878259193e-12
0.004,0.05,100,1,4.79113849549534e-06,0,1.94004393894783e-11
0.004,0.05,100,1,9.91487925041419e-07,0,1.29246970711411e-26
0.004,0.05,100,1,2.88019984588512e-06,2.12640251101024e-06,3.1022212287226e-12
0.004,0.05,100,1,8.75954871333295e-05,1.24645100173492e-05,3.13367525171606e-10
0.004,0.05,100,1,2.12640251101024e-06,2.48773259981986e-05,-9.33796212372728e-11
0.004,0.05,100,1,2.26144044607243e-06,1.5793445919759e-05,-5.39158192624784e-11
0.004,0.05,100,1,3.10803207591694e-06,3.65016514677965e-07,1.12510784309837e-11
0.004,0.05,100,1,2.12640251101024e-06,1.53383211867638e-06,2.43569256163524e-12
0.004,0.05,100,1,2.14930108614808e-06,0,8.62479674839886e-12
0.004,0.05,100,1,2.14930108614808e-06,7.59240455751423e-06,-2.19549943988629e-11
0.004,0.05,100,1,2.48773259981986e-05,1.20342168758919e-05,5.35323293375957e-11
0.004,0.05,100,1,4.79113849549534e-06,0,1.92291570792377e-11
0.004,0.05,100,1,1.84062464782413e-06,4.79113849549534e-06,-1.21252284201204e-11
0.004,0.05,100,1,2.88019984588512e-06,3.65016514677965e-07,1.0316319746769e-11
0.004,0.05,100,1,1.24645100173492e-05,2.48773259981986e-05,-5.04834490012453e-11
0.004,0.05,100,1,4.79113849549534e-06,4.0782090531557e-07,1.79826960535034e-11
0.004,0.05,100,1,3.65016514677965e-07,1.53383211867638e-06,-6.6646941855047e-12
0.004,0.05,100,1,1.20342168758919e-05,3.10803207591694e-06,3.67923986864013e-11
0.004,0.05,100,1,7.66249442062729e-06,9.91487925041419e-07,2.7384344774999e-11
0.004,0.05,100,1,1.64592571929617e-05,2.48773259981986e-05,-3.38739372614842e-11
0.004,0.05,100,1,0,4.79113849549534e-06,-1.97123253681204e-11
0.004,0.05,100,1,3.10803207591694e-06,1.5793445919759e-05,-5.14135758640872e-11
0.004,0.05,100,1,1.0178737864807e-05,3.51837682721564e-07,4.03397976477477e-11
0.004,0.05,100,1,0,2.14930108614808e-06,-8.91245941922161e-12
0.004,0.05,100,1,0,2.88019984588512e-06,-1.18822758704068e-11
0.004,0.05,100,1,1.83889866060243e-05,4.0782090531557e-07,7.38836823624503e-11
0.004,0.05,100,1,3.65016514677965e-07,1.63595401290118e-05,-6.37959002698936e-11
0.004,0.05,100,1,0,1.64592571929617e-05,-6.70021220673585e-11
0.004,0.05,100,1,9.91487925041419e-07,0,4.24251733103547e-12
0.004,0.05,100,1,6.96221999541495e-06,2.04744513893783e-05,-5.48909046860888e-11
0.004,0.05,100,1,6.39475782552112e-06,3.5484637022085e-06,1.17893122796833e-11
0.004,0.05,100,1,1.32640066472334e-06,9.25718633940079e-06,-3.31767473402179e-11
0.004,0.05,100,1,5.9858233277659e-06,2.74384381027856e-06,1.34189765109149e-11
0.004,0.05,100,1,3.34026890594824e-06,9.64958570203117e-06,-2.43912324125458e-11
0.004,0.05,100,1,5.98457764039123e-05,4.17210454035453e-06,2.31965461240532e-10
0.004,0.05,100,1,5.98457764039123e-05,6.96221999541495e-06,2.19532315548248e-10
0.004,0.05,100,1,9.56986398317365e-06,1.82933435322615e-05,-3.5433363680559e-11
0.004,0.05,100,1,2.05524273316746e-05,1.82933435322615e-05,9.99984516064427e-12
0.004,0.05,100,1,2.88797744731161e-05,5.98457764039123e-05,-1.23588694155964e-10
0.004,0.05,100,1,6.96221999541495e-06,4.17210454035453e-06,1.15770055111185e-11
0.004,0.05,100,1,1.22602894744456e-06,1.72538512589374e-05,-6.4927387266214e-11
0.004,0.05,100,1,2.67752085475827e-06,1.33431714641294e-05,-4.30253706787125e-11
0.004,0.05,100,1,1.32640066472334e-06,2.25197170050735e-05,-8.72060585345545e-11
0.004,0.05,100,1,6.39475782552112e-06,3.47431274739112e-06,1.21664374956192e-11
0.004,0.05,100,1,6.39475782552112e-06,1.33431714641294e-05,-2.79273351552908e-11
0.004,0.05,100,1,5.9858233277659e-06,5.02725456548433e-06,3.9972378577572e-12
0.004,0.05,100,1,1.72538512589374e-05,2.04744513893783e-05,-1.24948931564361e-11
0.004,0.05,100,1,6.39475782552112e-06,3.34026890594824e-06,1.2821030740303e-11
0.004,0.05,100,1,4.17210454035453e-06,2.67752085475827e-06,6.1191226348973e-12
0.004,0.05,100,1,1.32640066472334e-06,5.9858233277659e-06,-1.92035424447384e-11
0.004,0.05,100,1,1.33431714641294e-05,9.56986398317365e-06,1.5625520167898e-11
0.004,0.05,100,1,2.25197170050735e-05,2.05524273316746e-05,8.9465857713977e-12
0.004,0.05,100,1,2.88797744731161e-05,5.9858233277659e-06,9.46757033602582e-11
0.004,0.05,100,1,2.74384381027856e-06,6.10751180955754e-06,-1.38442288476134e-11
0.004,0.05,100,1,9.25718633940079e-06,2.04744513893783e-05,-4.54483707493165e-11
0.004,0.05,100,1,1.22602894744456e-06,1.32640066472334e-06,-3.19061064525856e-13
0.004,0.05,100,1,2.704758113319e-05,2.04744513893783e-05,2.80499919601004e-11
0.004,0.05,100,1,9.64958570203117e-06,5.9858233277659e-06,1.51731949225795e-11
0.004,0.05,100,1,3.27201407723557e-06,3.47431274739112e-06,-8.8863035833959e-13
0.004,0.05,100,1,2.08365704548185e-05,2.09282129919565e-05,4.61098352262644e-13
0.004,0.05,100,1,2.84112531129888e-06,1.06749139726288e-05,-3.03506477685228e-11
0.004,0.05,100,1,8.53212499041641e-06,2.09282129919565e-05,-5.14928938421199e-11
0.004,0.05,100,1,3.32592924352007e-06,9.75214064430006e-06,-2.7392886829701e-11
0.004,0.05,100,1,5.72957026592508e-06,4.25036113722142e-06,6.03594201220457e-12
0.004,0.05,100,1,2.31483362928368e-05,4.31791001900675e-05,-8.04189225756594e-11
0.004,0.05,100,1,1.86199272959274e-05,2.09282129919565e-05,-8.90911731779889e-12
0.004,0.05,100,1,9.75214064430006e-06,9.47823458710289e-06,1.28275115332283e-12
0.004,0.05,100,1,4.25036113722142e-06,4.22003707724656e-06,-1.48549630682338e-12
0.004,0.05,100,1,7.15219812464408e-06,6.77184570961276e-06,1.66342682358175e-12
0.004,0.05,100,1,4.31791001900675e-05,1.86199272959274e-05,1.0257512872563e-10
0.004,0.05,100,1,3.32592924352007e-06,1.86199272959274e-05,-6.22064444150494e-11
0.004,0.05,100,1,6.77184570961276e-06,9.95435383057282e-06,-1.3000246394583e-11
0.004,0.05,100,1,5.72957026592508e-06,8.53212499041641e-06,-1.35912526281864e-11
0.004,0.05,100,1,8.57369459499999e-06,9.47823458710289e-06,-3.70574967167901e-12
0.004,0.05,100,1,3.32592924352007e-06,2.31483362928368e-05,-8.18026489864143e-11
0.004,0.05,100,1,8.53212499041641e-06,2.3644063876124e-05,-6.28261971768132e-11
0.004,0.05,100,1,8.57369459499999e-06,2.84112531129888e-06,2.37095258782727e-11
0.004,0.05,100,1,3.32592924352007e-06,2.84112531129888e-06,2.01785010657229e-12
0.004,0.05,100,1,6.77184570961276e-06,3.01725752671892e-06,1.53909116330277e-11
0.004,0.05,100,1,5.37528358406653e-06,9.47823458710289e-06,-1.74300456028144e-11
0.004,0.05,100,1,2.31483362928368e-05,1.84749749431759e-05,2.00586197446823e-11
0.004,0.05,100,1,1.06749139726288e-05,8.53212499041641e-06,8.98247000311875e-12
0.004,0.05,100,1,4.31791001900675e-05,1.06749139726288e-05,1.34578319916792e-10
0.004,0.05,100,1,7.15219812464408e-06,2.7856416653406e-05,-8.69076439295771e-11
0.004,0.05,100,1,8.57369459499999e-06,4.22003707724656e-06,1.79261036891752e-11
0.004,0.05,100,1,2.08365704548185e-05,1.06749139726288e-05,4.21050315103455e-11
0.004,0.05,100,1,9.75214064430006e-06,5.72957026592508e-06,1.6694532790892e-11
0.004,0.05,100,1,5.37528358406653e-06,5.72957026592508e-06,-1.28849270964135e-12
0.004,0.05,100,1,1.86199272959274e-05,4.25036113722142e-06,5.84258184806635e-11
0.004,0.05,100,1,7.54498007545139e-06,6.01469849084156e-06,6.28092259141057e-12
0.004,0.05,100,1,1.46487804790493e-05,1.39072697463767e-05,3.47190899271608e-12
0.004,0.05,100,1,8.58689541670254e-06,7.54498007545139e-06,2.08561702631954e-12
0.004,0.05,100,1,7.33431962539642e-06,3.37603133531159e-05,-1.08376471533666e-10
0.004,0.05,100,1,3.37603133531159e-05,2.5414270454292e-05,3.58784348725391e-11
0.004,0.05,100,1,3.2108666793045e-05,1.98888826648975e-05,5.14508016750556e-11
0.004,0.05,100,1,1.00937086386079e-05,4.97845766953755e-06,2.1147063858523e-11
0.004,0.05,100,1,3.37603133531159e-05,1.79080039692986e-05,6.65114715557801e-11
0.004,0.05,100,1,7.33431962539642e-06,1.98888826648975e-05,-5.10399209066058e-11
0.004,0.05,100,1,1.39072697463767e-05,1.46487804790493e-05,-2.64286291202369e-12
0.004,0.05,100,1,4.97845766953755e-06,1.10986356102677e-05,-2.60389988948584e-11
0.004,0.05,100,1,1.83589379995493e-05,7.65662339528205e-06,4.39258952708692e-11
0.004,0.05,100,1,7.54498007545139e-06,9.39995916115121e-06,-7.63424103236474e-12
0.004,0.05,100,1,9.39995916115121e-06,7.33431962539642e-06,8.62509417905847e-12
0.004,0.05,100,1,1.98888826648975e-05,1.12244968805338e-05,3.60710109822744e-11
0.004,0.05,100,1,1.83589379995493e-05,7.33431962539642e-06,4.56355796595596e-11
0.004,0.05,100,1,4.97845766953755e-06,1.00877720131516e-05,-2.17327300838154e-11
0.004,0.05,100,1,6.03221939991227e-06,7.75062455296782e-06,-7.01411907132644e-12
0.004,0.05,100,1,1.10986356102677e-05,1.98888826648975e-05,-3.37275701499718e-11
0.004,0.05,100,1,1.00363546022462e-05,7.75062455296782e-06,9.54322102935771e-12
0.004,0.05,100,1,1.00937086386079e-05,7.65662339528205e-06,1.00793115999342e-11
0.004,0.05,100,1,1.79080039692986e-05,3.37603133531159e-05,-6.42363034303594e-11
0.004,0.05,100,1,6.9117715544335e-06,4.97845766953755e-06,8.01895465921514e-12
0.004,0.05,100,1,2.3536056364386e-05,1.17578460002155e-05,4.8544951681379e-11
0.004,0.05,100,1,9.39995916115121e-06,1.17578460002155e-05,-8.93368891420259e-12
0.004,0.05,100,1,1.83589379995493e-05,1.79080039692986e-05,2.48581960994883e-12
0.004,0.05,100,1,1.98888826648975e-05,8.58689541670254e-06,4.69981486790184e-11
0.004,0.05,100,1,1.79080039692986e-05,4.97845766953755e-06,5.34319334445916e-11
0.004,0.05,100,1,1.00937086386079e-05,1.98888826648975e-05,-3.96728733527985e-11
0.004,0.05,100,1,1.83589379995493e-05,2.3536056364386e-05,-2.06368727672299e-11
0.004,0.05,100,1,4.20482349741495e-06,7.94422067972627e-06,-1.52348537170977e-11
0.004,0.05,100,1,1.75563741338023e-05,2.85561267621581e-05,-4.44221061655373e-11
0.004,0.05,100,1,1.75563741338023e-05,7.51275938654988e-06,4.0925843307563e-11
0.004,0.05,100,1,1.07980053396963e-05,1.45065090988478e-05,-1.32807465200598e-11
0.004,0.05,100,1,1.10034341116935e-05,1.16459564555159e-05,-2.43070581369607e-12
0.004,0.05,100,1,7.94422067972627e-06,1.07980053396963e-05,-1.17894506554098e-11
0.004,0.05,100,1,1.28587614905918e-05,1.07980053396963e-05,8.77702201070196e-12
0.004,0.05,100,1,1.45065090988478e-05,1.00805329544244e-05,1.85453421343474e-11
0.004,0.05,100,1,6.4935037401191e-06,2.04852477424721e-05,-5.79244372385378e-11
0.004,0.05,100,1,9.32994522653519e-06,1.45065090988478e-05,-2.0567590042708e-11
0.004,0.05,100,1,8.30610704559401e-06,9.29962279539371e-06,-3.63687732848869e-12
0.004,0.05,100,1,1.75563741338023e-05,1.96605750754386e-05,-8.14603961547802e-12
0.004,0.05,100,1,2.85561267621581e-05,1.45065090988478e-05,5.89924003673212e-11
0.004,0.05,100,1,2.85561267621581e-05,1.07980053396963e-05,7.40746054573147e-11
0.004,0.05,100,1,1.10034341116935e-05,8.74448717011138e-06,9.39220261613156e-12
0.004,0.05,100,1,1.28587614905918e-05,9.29962279539371e-06,1.51261206233692e-11
0.004,0.05,100,1,2.85561267621581e-05,2.21915180879935e-05,2.73164432867379e-11
0.004,0.05,100,1,7.94422067972627e-06,9.32994522653519e-06,-5.71369356177377e-12
0.004,0.05,100,1,7.41984868919913e-06,7.51275938654988e-06,-7.04768621588166e-13
0.004,0.05,100,1,8.30610704559401e-06,7.51275938654988e-06,3.32790439808633e-12
0.004,0.05,100,1,1.00805329544244e-05,9.29962279539371e-06,2.35649409239113e-12
0.004,0.05,100,1,2.04852477424721e-05,1.75563741338023e-05,1.27579300667191e-11
0.004,0.05,100,1,1.87280148584106e-05,1.72876384564933e-05,6.51282079653325e-12
0.004,0.05,100,1,1.75563741338023e-05,2.04852477424721e-05,-1.150394544601e-11
0.004,0.05,100,1,9.29962279539371e-06,1.10034341116935e-05,-9.39483558193773e-12
0.004,0.05,100,1,4.92320862076245e-06,6.4935037401191e-06,-6.32915677323011e-12
0.004,0.05,100,1,1.75563741338023e-05,1.05093433962638e-05,3.01965660285389e-11
0.004,0.05,100,1,1.07980053396963e-05,1.72876384564933e-05,-2.3456087049918e-11
