gamma1,lambda1,delta,epsilon,NRow,NCol,FValue
0.004,0.05,1,1,0.000131274744980043,0,5.3936419135044e-10
0.004,0.05,1,1,0,0.000131274744980043,-5.39053853023942e-10
0.004,0.05,1,1,0.000131274744980043,0,5.3936419135044e-10
0.004,0.05,1,1,0,0.000131274744980043,-5.39053853023942e-10
0.004,0.05,1,1,0.000131274744980043,0,5.3936419135044e-10
0.004,0.05,1,1,0,0.000131274744980043,-5.39053853023942e-10
0.004,0.05,1,1,0.000131274744980043,0,5.3936419135044e-10
0.004,0.05,1,1,0.000131274744980043,0,5.3936419135044e-10
0.004,0.05,1,1,0.000131274744980043,0,5.3936419135044e-10
0.004,0.05,1,1,0,0.000131274744980043,-5.39053853023942e-10
0.004,0.05,1,1,0,0.000131274744980043,-5.39053853023942e-10
0.004,0.05,1,1,0,0.000131274744980043,-5.39053853023942e-10
0.004,0.05,1,1,0.000131274744980043,0,5.3936419135044e-10
0.004,0.05,1,1,0,0.000131274744980043,-5.39053853023942e-10
0.004,0.05,1,1,0.000131274744980043,0,5.3936419135044e-10
0.004,0.05,1,1,0.000131274744980043,0,5.3936419135044e-10
0.004,0.05,1,1,0,0.000131274744980043,-5.39053853023942e-10
0.004,0.05,1,1,0.000131274744980043,0,5.3936419135044e-10
0.004,0.05,1,1,0,0.000131274744980043,-5.39053853023942e-10
0.004,0.05,1,1,0.000131274744980043,0,5.3936419135044e-10
0.004,0.05,1,1,0.000131274744980043,0,5.3936419135044e-10
0.004,0.05,1,1,0.000131274744980043,0,5.3936419135044e-10
0.004,0.05,1,1,0,0.000131274744980043,-5.39053853023942e-10
0.004,0.05,1,1,0.000131274744980043,0,5.3936419135044e-10
0.004,0.05,1,1,0.000131274744980043,0,5.3936419135044e-10
0.004,0.05,1,1,0,0.000131274744980043,-5.39053853023942e-10
0.004,0.05,1,1,0.000131274744980043,0,5.3936419135044e-10
0.004,0.05,1,1,0,0.000131274744980043,-5.39069367655033e-10
0.004,0.05,1,1,0,0.000131274744980043,-5.39053853023942e-10
0.004,0.05,1,1,0.000131274744980043,0,5.3936419135044e-10
0.004,0.05,1,1,1.2594142848088e-05,1.19291388048107e-05,2.73204834232834e-12
0.004,0.05,1,1,4.01637220864797e-07,1.8455112940721e-05,-7.41229877307259e-11
0.004,0.05,1,1,2.14292176931096e-06,9.76449907449266e-07,4.79071845665571e-12
0.004,0.05,1,1,2.14292176931096e-06,1.19291388048107e-05,-4.01726381840138e-11
0.004,0.05,1,1,1.8126959523427e-06,1.51056206396381e-06,1.24090919860149e-12
0.004,0.05,1,1,1.2594142848088e-05,2.14292176931096e-06,4.29238846425028e-11
0.004,0.05,1,1,0,1.2594142848088e-05,-5.17205129331753e-11
0.004,0.05,1,1,2.14292176931096e-06,3.08381088797869e-06,-3.86400742408118e-12
0.004,0.05,1,1,1.55521522635274e-05,2.4624626001737e-05,-3.72525595952005e-11
0.004,0.05,1,1,8.68540926014529e-05,4.01637220864797e-07,3.55401709855844e-10
0.004,0.05,1,1,0,1.2594142848088e-05,-5.17205129331753e-11
0.004,0.05,1,1,0,4.79107744786265e-06,-1.96757527922452e-11
0.004,0.05,1,1,8.68540926014529e-05,3.59481979439338e-07,3.55258626776306e-10
0.004,0.05,1,1,3.59481979439338e-07,2.83647472016728e-06,-1.02878731796505e-11
0.004,0.05,1,1,3.08381088797869e-06,1.55521522635274e-05,-5.1188216469296e-11
0.004,0.05,1,1,1.61745218710319e-05,1.8455112940721e-05,-9.35833838753494e-12
0.004,0.05,1,1,8.68540926014529e-05,3.08381088797869e-06,3.44071561383635e-10
0.004,0.05,1,1,1.2594142848088e-05,2.4624626001737e-05,-4.94017374918816e-11
0.004,0.05,1,1,0,3.59481979439338e-07,-1.47635547662028e-12
0.004,0.05,1,1,1.61745218710319e-05,1.55521522635274e-05,2.55931806798577e-12
0.004,0.05,1,1,2.4624626001737e-05,2.14292176931096e-06,9.23348918504058e-11
0.004,0.05,1,1,1.55521522635274e-05,1.00304518639461e-05,2.26650452214119e-11
0.004,0.05,1,1,2.0990864793781e-06,9.76449907449266e-07,4.61068669264835e-12
0.004,0.05,1,1,7.78258475987861e-06,0,3.19194885193068e-11
0.004,0.05,1,1,2.14292176931096e-06,0,8.78879196683596e-12
0.004,0.05,1,1,2.14292176931096e-06,1.55521522635274e-05,-5.50512944369163e-11
0.004,0.05,1,1,4.79107744786265e-06,1.8455112940721e-05,-5.60679527635368e-11
0.004,0.05,1,1,7.54479875243771e-06,3.72715107376503e-06,1.56787951905336e-11
0.004,0.05,1,1,2.0990864793781e-06,1.61745218710319e-05,-5.77918808897806e-11
0.004,0.05,1,1,1.55521522635274e-05,4.79107744786265e-06,4.4195173652338e-11
0.004,0.05,1,1,1.72543949034851e-05,4.99037630935809e-06,5.03677863281028e-11
0.004,0.05,1,1,1.78892262214853e-05,1.3276700325959e-06,6.89056930191924e-11
0.004,0.05,1,1,9.33099425916509e-06,2.10542457843255e-06,2.96771881906933e-11
0.004,0.05,1,1,1.85516554666967e-05,6.34309034649744e-06,5.01430121464021e-11
0.004,0.05,1,1,6.34309034649744e-06,2.84619846854025e-05,-9.0834704539493e-11
0.004,0.05,1,1,6.34309034649744e-06,6.96510726777965e-06,-2.55373562110337e-12
0.004,0.05,1,1,1.72543949034851e-05,2.02407901081039e-05,-1.22563660451967e-11
0.004,0.05,1,1,2.84619846854025e-05,5.952160400761e-06,9.24523464077362e-11
0.004,0.05,1,1,1.3276700325959e-06,4.99037630935809e-06,-1.50417107677014e-11
0.004,0.05,1,1,6.96510726777965e-06,1.30667314546768e-05,-2.50505272997145e-11
0.004,0.05,1,1,1.17576959889611e-06,4.99037630935809e-06,-1.56603597388071e-11
0.004,0.05,1,1,3.4934913310452e-06,3.2469204693194e-06,1.0126950521272e-12
0.004,0.05,1,1,6.34309034649744e-06,4.10377284610367e-06,9.19732937594521e-12
0.004,0.05,1,1,1.3276700325959e-06,9.33099425916509e-06,-3.28683283802509e-11
0.004,0.05,1,1,1.30667314546768e-05,6.96510726777965e-06,2.50610325989312e-11
0.004,0.05,1,1,3.55481426025287e-06,1.30667314546768e-05,-3.90311797362588e-11
0.004,0.05,1,1,5.952160400761e-06,5.91046281670058e-05,-2.18274618425548e-10
0.004,0.05,1,1,6.17585572627802e-06,1.30667314546768e-05,-2.82912252258673e-11
0.004,0.05,1,1,2.01027119825642e-05,6.34309034649744e-06,5.65134970523208e-11
0.004,0.05,1,1,2.44030571739592e-06,1.30667314546768e-05,-4.36294910984604e-11
0.004,0.05,1,1,1.3276700325959e-06,2.23552500644076e-05,-8.63554831462424e-11
0.004,0.05,1,1,1.30667314546768e-05,3.55481426025287e-06,3.91058488984122e-11
0.004,0.05,1,1,2.84619846854025e-05,2.02407901081039e-05,3.37655099239863e-11
0.004,0.05,1,1,9.52878542861617e-06,3.2469204693194e-06,2.57956516295237e-11
0.004,0.05,1,1,6.34309034649744e-06,1.17576959889611e-06,2.12105824441574e-11
0.004,0.05,1,1,6.17585572627802e-06,2.10542457843255e-06,1.67182444289796e-11
0.004,0.05,1,1,1.3276700325959e-06,6.17585572627802e-06,-1.99107453310276e-11
0.004,0.05,1,1,4.10377284610367e-06,1.78892262214853e-05,-5.65674216000759e-11
0.004,0.05,1,1,9.33099425916509e-06,2.72252376248196e-06,2.7141489521599e-11
0.004,0.05,1,1,2.01027119825642e-05,2.10542457843255e-06,7.39199102102041e-11
0.004,0.05,1,1,6.7640658411959e-06,5.38977989046268e-06,5.64373625983991e-12
0.004,0.05,1,1,9.81077543504273e-06,5.38977989046268e-06,1.81544305407828e-11
0.004,0.05,1,1,9.52055857229232e-06,6.7640658411959e-06,1.13220654196744e-11
0.004,0.05,1,1,3.31836293576745e-06,2.04441407368754e-05,-7.03266438201683e-11
0.004,0.05,1,1,6.7640658411959e-06,3.31836293576745e-06,1.41451481040484e-11
0.004,0.05,1,1,1.84877415207199e-05,8.49048387404348e-06,4.10617106784256e-11
0.004,0.05,1,1,4.25943605713335e-05,3.97245171659639e-06,1.58588085466322e-10
0.004,0.05,1,1,2.04441407368754e-05,6.28690322474658e-06,5.80986649090885e-11
0.004,0.05,1,1,1.04489653569467e-05,8.46008144699232e-06,8.16993518105901e-12
0.004,0.05,1,1,8.49048387404348e-06,4.25943605713335e-05,-1.40050182962516e-10
0.004,0.05,1,1,4.25943605713335e-05,1.23472463354906e-05,1.24172002045753e-10
0.004,0.05,1,1,7.11396882416264e-06,8.49048387404348e-06,-5.65208048144477e-12
0.004,0.05,1,1,2.05494583962219e-05,4.25943605713335e-05,-9.05197835244149e-11
0.004,0.05,1,1,2.04441407368754e-05,2.3173183727865e-05,-1.1199608109179e-11
0.004,0.05,1,1,1.851612449976e-06,2.8380117686454e-06,-4.13653238631897e-12
0.004,0.05,1,1,4.25943605713335e-05,2.05494583962219e-05,9.05542609973969e-11
0.004,0.05,1,1,1.04489653569467e-05,4.25943605713335e-05,-1.32006092804335e-10
