Model,MSE_Train,NMSE_Train
Model_1,0.05158723633705395,0.07794675974392727
Model_2,0.05158723633705393,0.07794675974392724
Model_3,0.05118156665734014,0.07733380508100543
Model_4,0.04164063148955501,0.06291773951787386
Model_5,0.03973808095470164,0.060043042984956906
Model_6,0.0006319264221909606,0.000954821783522806
Model_7,0.00019168711125166948,0.0002896334494276693
Model_8,0.00014891806840018702,0.0002250107143417871
Model_9,4.192137635973461e-05,6.334193655766587e-05
Model_10,4.33119821961853e-06,6.544310007656654e-06
Model_11,8.260771552441662e-07,1.24817769126186e-06
Model_12,8.258810490680041e-07,1.2478813807385026e-06
