Model,MSE_Train,NMSE_Train
Model_1,4081.1012959429413,12125.269812946237
Model_2,1.7271459319613096,5.131485085210234
Model_3,0.591703762664286,1.757997964611237
Model_4,0.33673284856910535,1.000459520042125
Model_5,0.33595011631024035,0.9981339615367603
Model_6,0.33291292174477344,0.9891102199263009
Model_7,0.3286944672896068,0.976576863179344
Model_8,0.325069328351362,0.9658062930444316
Model_9,0.2609971123885488,0.7754427490582072
Model_10,0.06930776866411284,0.20591877884066564
Model_11,0.06851937444179865,0.20357639820090287
Model_12,0.0684443754410686,0.20335357032832416
Model_13,0.06566495984219888,0.19509571010512666
Model_14,0.06443572159695374,0.19144354753743767
Model_15,0.06440956728921518,0.1913658410520789
Model_16,0.06422427468106867,0.19081532228148274
Model_17,0.06315213451599663,0.18762991034580778
