Complexity,Loss,Equation
1,15261.244,"x4"
2,13170.852,"exp(x4)"
4,1247.1814,"exp(x1 * x4)"
6,1109.02,"exp(exp(sin(x3)) + x0)"
7,884.66016,"(x4 + exp(x2)) * exp(x0)"
8,132.5877,"exp(2.4337366 + x4)"
10,70.73636,"((x0 + exp(x4)) * x2) * (x0 + x1)"
13,41.266502,"(exp(x0 + x2) + (exp(x4) * (x4 ^ x3))) - x3"
14,6.1910877,"(2.190498 * (exp(x4) + x1)) * (x2 + x0)"
18,2.2557461,"(exp(x0 + x2) + (exp(x4) * (x4 ^ x3))) - (exp(x3) - (x2 ^ x4))"
19,1.1223749,"(((x0 + x0) * (x2 * x4)) / 0.16406932) - (x3 / (x3 - x4))"
21,0.36827204,"((x0 + x2) + ((x0 - x4) / exp(x4))) * (2.1904957 * (x1 + exp(x4)))"
22,0.25079998,"(((x4 + x4) + exp(x1)) * exp(x4)) - (((x1 ^ x3) + cos(x0)) * ((x4 ^ x3) - x0))"
23,0.04833241,"(((x4 + x4) + exp(x1)) * exp(x4)) - (((x1 ^ x3) - (x4 - x2)) * ((x4 ^ x3) - x0))"
