Complexity,Loss,Equation
1,0.045219563,"x0"
7,0.034168366,"sin(x0) / cos(sin(sin(x0)))"
8,0.0205229,"x0 - (cos(x0) / exp(exp(x0)))"
9,0.016284967,"(x0 - cos(x0)) + sin(sin(exp(x0)))"
10,0.0105359,"x0 / cos(0.2015812 / x0)"
11,0.0029204483,"x0 * (x0 / (x0 - 0.13862623))"
12,0.0020776736,"cos(x0 - cos(x0)) + (sin(x0) - cos(sin(x0)))"
13,0.0012872474,"sin(sin(-0.523015 + x0)) + sin(sin(x0))"
14,0.00045913563,"sin(sin(1.8969247 / x0)) / sin(cos(sin(x0)))"
18,0.00040777092,"sin(1.6245806 / x0) / cos(sin(2.289035 / x0))"
22,0.00012636172,"((cos(x0) * 0.73374385) - (x0 + 0.42590567)) * -1.3032365"
23,0.00011408609,"((cos(x0) * -0.15640113) - (exp(x0) + -1.5099237)) * -1.1365625"
25,3.526038e-5,"(((1.7892059 ^ x0) * cos(x0)) - (sin(0.95024854) + x0)) * -1.8700145"
