Complexity,Loss,Equation
1,2212.1433482803814,"x0"
3,0.036954942420289495,"49.07915851194705 - -0.16049128288013229"
4,0.004241716767822591,"49.93781095200313 - sin(x0)"
5,0.0006740970145578328,"47.556327952868074 + (1.262233970131981 ^ x0)"
7,3.630158661953762e-5,"48.414284436490284 + cos(sin(x0 ^ 1.1525103476050735))"
11,3.69751997053131e-7,"cos(sin(x0 ^ 1.1602010822013948)) + (48.38865662956027 - (-0.048687738309943905 / x0))"
13,3.5021407884745306e-7,"cos(sin(x0 ^ 1.1610378076142762)) + (48.40464112847008 + (0.03028061215647628 / (x0 ^ x0)))"
15,3.502140788468723e-7,"(((0.06130240194381116 / 2.024477057107146) / (x0 ^ x0)) + 48.4046411293257) + cos(sin(x0 ^ 1.1610378076142762))"
16,3.4299616694163054e-7,"((48.478798646912 - (x0 * 0.023001096977265958)) - (sin(x0) * 0.023276140431496582)) + cos(sin(x0 ^ 1.1616894711708678))"
21,3.412742772561976e-7,"(((48.38865642696984 ^ 1.00018021736463) - (0.05435178715104538 / x0)) + ((0.035746830428406255 ^ 0.824902577204763) / (x0 ^ x0))) + cos(sin(x0 ^ 1.1619643406180384))"
