Complexity,Loss,Equation
1,163575.9215962401,"5.644169320242636e8"
3,163021.78760022167,"x0 + 5.64416875282402e8"
5,13224.422109989211,"5.644476423631192e8 - (1.7422837975597216e6 / x0)"
6,9998.22539747745,"5.644168423065951e8 - (-634.3319033089576 * sin(x0))"
7,8459.115935606942,"5.644168505768272e8 - (sin(sin(x0)) * -703.8412922214051)"
8,86.35507926649325,"5.644163636862803e8 - (-983.0775355300633 * sin(x0 + 0.6791749404708896))"
9,35.61774778593135,"5.63271757223849e8 - (((345.91106798874006 * x0) + -39812.9580300862) * x0)"
11,28.47486834583679,"5.640241663455055e8 - ((x0 * x0) * (-356.25485695502687 + (x0 * 4.127621225295412)))"
12,26.599072812776228,"5.644171607981055e8 - ((-20198.26196271096 + (345.64218871258174 * x0)) * (-0.2714211384224926 + sin(x0)))"
13,9.385710697234654,"((5.914060676492827e8 / x0) - -5.319952329909526e8) - (x0 * ((x0 * 3584.9770194407533) + -591123.7725881324))"
15,9.385710687850175,"((5.914060676492829e8 / x0) - -5.319952329909595e8) - (((x0 * 3584.9770244747983) + -591123.7734174242) * (x0 * 0.9999999985974608))"
17,2.3489899896832123,"((3.0964228066908246e8 / x0) - (-5.46896342361443e8 - 0.2192115839439387)) - (((x0 * 2040.780043244074) + (-328461.7071414431 + x0)) * x0)"
19,1.684180158450805,"((x0 / x0) + ((4.0423296363488656e8 / x0) - (-5.418939121237987e8 + x0))) - (((x0 * 2559.8427040022566) + -416640.46276206634) * x0)"
20,0.7102033433725099,"((cos(x0) / x0) + ((4.0423296363488656e8 / x0) - (-5.418939121237987e8 + x0))) - (((x0 * 2559.8427040022566) + -416640.46276206634) * x0)"
