Model,MSE_Train,NMSE_Train
Model_1,225932.04586265679,2.9583295442005735
Model_2,217057.84813875737,2.8421317679734326
Model_3,217009.68598922592,2.8415011380451856
Model_4,91795.76756690307,1.2019637594519006
Model_5,66175.1087136755,0.8664896493583628
Model_6,652.8447493507522,0.00854827787889194
Model_7,652.8447493507508,0.008548277878891923
Model_8,249.40992682183696,0.003265746354470102
Model_9,236.3654744909657,0.003094943719673483
Model_10,234.84415086662705,0.003075023674214738
Model_11,71.59913589162467,0.0009375112691016207
Model_12,56.87030200493306,0.0007446535260919811
Model_13,13.674580960888349,0.00017905347028880734
Model_14,12.914987254251466,0.00016910743321667487
Model_15,7.974199948901619,0.00010441330361138243
Model_16,1.0419420119482143,1.3643074958759827e-05
Model_17,0.8969803407664093,1.174496266133693e-05
