Model,MSE_Train,NMSE_Train
Model_1,0.041605771070100425,0.33078817412150624
Model_2,0.036253730924825825,0.28823658711936895
Model_3,0.02901672142722349,0.2306984837207219
Model_4,0.026455573838948518,0.21033598802382067
Model_5,0.024808533041683165,0.19724113113213895
Model_6,0.014135522211126593,0.1123849759831233
Model_7,0.007209850655996083,0.057322176055032835
Model_8,0.004812124301948782,0.03825896673818148
Model_9,0.0001901520655901792,0.0015118108128804942
Model_10,9.499966297433613e-05,0.0007552982254431094
Model_11,2.6179323214155846e-05,0.00020813964753006733
Model_12,1.2819792750977163e-05,0.00010192422175199988
Model_13,1.0556878997802847e-05,8.393284485032503e-05
Model_14,4.920437947317875e-06,3.9120118257852144e-05
Model_15,2.9846154590769293e-06,2.372929218159291e-05
