Complexity,Loss,Equation
1,0.619844521474108,"1.0117290501797813"
2,0.616534518658093,"sin(x0)"
3,0.4932164947011456,"1.7456086102890769 / x0"
4,0.3970718713064119,"sin(x0) * 1.7376555885428797"
6,0.0701724195408959,"sin(x1 * x1) + 0.5771834006603642"
7,2.654689974218628e-7,"sin(x0) + sin(x1 * x1)"
9,2.653566290788925e-7,"sin(x1 * x1) + (sin(x0) ^ 1.000037076355826)"
11,2.6499359659267135e-7,"4.181850580586302e-5 + (sin(x1 * x1) + (sin(x0) ^ 1.0001672886489874))"
12,2.624706642726351e-7,"(sin(x1 * x1) + sin(x0)) + (-9.50798474203679e-6 / cos(x1))"
13,1.9643746370891847e-7,"(sin(x0) + sin(x1 * x1)) + (-1.6164710959841993e-5 / (-1.9239930339784035 + x1))"
14,1.5235610284956705e-7,"(sin(x0) + sin(x1 * x1)) + (-2.4298604857614745e-6 / cos(x0 * 0.5889343959987879))"
16,9.123042137786573e-8,"(sin(x0) + sin(x1 * x1)) + (cos(x0 / -0.008516286785205373) / (x1 / 0.0010553136408623617))"
17,9.123042115899439e-8,"(sin(x0) + sin(x1 * x1)) + (cos(x0 / -0.008516286785205373) / (x1 / sin(0.0010553136408623617)))"
18,8.153892607105264e-8,"(sin(x0) + sin(x1 * x1)) + (cos(x0 / -0.008517785233867673) / (x1 / (0.0016249000394398469 / x1)))"
19,6.597946091202364e-8,"(sin(x0) + sin(x1 * x1)) - (cos(x0 / -0.00851584580191884) / ((x1 / 0.0013372988729407136) / cos(x0)))"
21,5.6742565924684035e-8,"((sin(x0) / 0.9997863420562345) + sin(x1 * x1)) + (cos(x1 / 0.0029313402791833433) / ((x1 / 0.0019219996086548995) / cos(1.0000962191265403)))"
