complexity,loss,score,equation,sympy_format,lambda_format
1,0.754756,0.0,x0,x0,PySRFunction(X=>x0)
2,0.46802276,0.47787759099379395,log(x0),log(x0),PySRFunction(X=>log(x0))
3,0.30014682,0.4442451722746795,x0 / x0,x0/x0,PySRFunction(X=>x0/x0)
4,0.0013220673,5.425075107089756,log(x0 + x0),log(2*x0),PySRFunction(X=>log(2*x0))
8,0.00030620798,0.3656718456374225,exp(0.18034968) ^ x0,exp(0.18034968)**x0,PySRFunction(X=>exp(0.18034968)**x0)
14,1.2913804e-05,0.5276612879199339,log((x0 * 0.5535656) + (x0 + (x0 / x0))),log(1.5535656*x0 + 1),PySRFunction(X=>log(1.5535656*x0 + 1))
16,5.392684e-07,1.587919344796082,log((0.5515149 ^ x0) + x0) + 0.57836187,log(0.5515149**x0 + x0) + 0.57836187,PySRFunction(X=>log(0.5515149**x0 + x0) + 0.57836187)
17,2.4097181e-07,0.8055334504574768,log(x0 + (0.5639554 ^ x0)) + sin(0.6108891),log(0.5639554**x0 + x0) + 0.573595982631627,PySRFunction(X=>log(0.5639554**x0 + x0) + 0.573595982631627)
18,3.120272e-08,2.044174685191957,log(x0 + (1.3232572 ^ x0)) + (0.18440498 / x0),log(1.3232572**x0 + x0) + 0.18440498/x0,PySRFunction(X=>log(1.3232572**x0 + x0) + 0.18440498/x0)
24,2.7387959e-08,0.021733634375166275,log(x0 + (0.5878943 ^ x0)) + (0.55024314 - (-0.005655724 * x0)),0.005655724*x0 + log(0.5878943**x0 + x0) + 0.55024314,PySRFunction(X=>0.005655724*x0 + log(0.5878943**x0 + x0) + 0.55024314)
