Complexity,Loss,Equation
1,11179.303,"x3"
2,9319.113,"exp(x1)"
3,9311.812,"x3 ^ x2"
4,5854.92,"exp(x4) * x4"
5,3031.7456,"exp(x0) * exp(x0)"
6,543.9006,"exp(x4) * (x4 * x3)"
8,67.205666,"exp(x0) * ((x0 * x2) + x1)"
9,1.3469617e-9,"(x0 * x3) * ((x2 * x4) * x1)"
11,1.1868906e-9,"exp(log(x4)) * (x1 * ((x3 * x0) * x2))"
16,1.1614247e-9,"(x0 * ((x4 * x3) * (x2 * x1))) - (sin(x4 - x4) ^ x1)"
18,1.0595613e-9,"(x4 * ((x2 * x1) * (x3 * x0))) - sin((x4 - x4) / (x4 - x2))"
25,5.284164e-10,"(((x1 * 0.99999964) * x0) * ((x3 * x4) * x2)) - ((x4 - x0) - 0.040232684)"
