Model,MSE_Train,NMSE_Train
Model_1,0.5191413774600917,4.616427711000959
Model_2,0.05085907464601449,0.4522606976550941
Model_3,0.01530632306386385,0.1361103872923058
Model_4,0.0010498707528851935,0.009335900868277886
Model_5,0.0003127247166459118,0.002780882261595668
Model_6,0.00031272472578659083,0.0027808823428785052
Model_7,0.0003127247171638456,0.002780882266201358
Model_8,0.00011509417186110647,0.0010234667229836898
Model_9,0.00010919594505120443,0.0009710171613166586
Model_10,9.796482997087588e-05,0.0008711452706653395
Model_11,5.170142760776924e-06,4.597512613510832e-05
Model_12,4.368276333638629e-06,3.88445860635897e-05
Model_13,3.5112531801971704e-06,3.122356873325618e-05
Model_14,1.5527562376333517e-06,1.3807774211546527e-05
Model_15,1.098469186569137e-06,9.768058977245122e-06
