complexity,loss,score,equation,sympy_format,lambda_format
1,0.51914144,0.0,x0,x0,PySRFunction(X=>x0)
4,0.050859094,0.7743724746311306,x0 - cos(x0),x0 - cos(x0),PySRFunction(X=>x0 - cos(x0))
5,0.015306321,1.2007930658937385,cos(cos(x0)) + x0,x0 + cos(cos(x0)),PySRFunction(X=>x0 + cos(cos(x0)))
6,0.0010498714,2.679598199857459,log(exp(x0) + exp(x0)),log(2*exp(x0)),PySRFunction(X=>log(2*exp(x0)))
7,0.00031272307,1.2111049209349902,0.72029793 + x0,x0 + 0.72029793,PySRFunction(X=>x0 + 0.72029793)
8,0.00031272304,9.59315263278066e-08,cos(0.76656944) + x0,x0 + cos(0.76656944),PySRFunction(X=>x0 + cos(0.76656944))
9,0.00031271947,1.1415917348005674e-05,exp(log(0.7202984 + x0)),x0 + 0.7202984,PySRFunction(X=>x0 + 0.7202984)
10,0.00011509122,0.9995814953525042,sin(0.9185699 ^ x0) + x0,x0 + sin(0.9185699**x0),PySRFunction(X=>x0 + sin(0.9185699**x0))
13,0.000109191984,0.017539125766966947,0.8247899 + (x0 * 0.9591728),x0*0.9591728 + 0.8247899,PySRFunction(X=>x0*0.9591728 + 0.8247899)
15,9.796204e-05,0.05426379866470459,0.78101134 + (x0 / (1.0092531 ^ x0)),0.78101134 + x0/(1.0092531**x0),PySRFunction(X=>0.78101134 + x0/(1.0092531**x0))
16,5.1697402e-06,2.9417576208865786,(x0 + 0.7461494) - (0.008965505 / sin(x0)),x0 + 0.7461494 - 0.008965505/sin(x0),PySRFunction(X=>x0 + 0.7461494 - 0.008965505/sin(x0))
17,4.3677856e-06,0.16856628281816585,(x0 + 0.7476337) - (0.009189744 / sin(sin(x0))),x0 + 0.7476337 - 0.009189744/sin(sin(x0)),PySRFunction(X=>x0 + 0.7476337 - 0.009189744/sin(sin(x0)))
18,3.5107473e-06,0.2184272321894304,(x0 + 0.751366) - ((0.029388571 / sin(x0)) / x0),x0 + 0.751366 - 0.029388571/(x0*sin(x0)),PySRFunction(X=>x0 + 0.751366 - 0.029388571/(x0*sin(x0)))
23,1.5525341e-06,0.163188084328374,((1.0094486 * x0) + 0.7278762) - (0.0106776245 / sin(sin(x0))),1.0094486*x0 + 0.7278762 - 0.0106776245/sin(sin(x0)),PySRFunction(X=>1.0094486*x0 + 0.7278762 - 0.0106776245/sin(sin(x0)))
25,1.0984143e-06,0.17301045241701715,(0.76131815 + (-0.017217733 * sin(x0))) + (x0 - (0.011149797 / sin(x0))),x0 - 0.017217733*sin(x0) + 0.76131815 - 0.011149797/sin(x0),PySRFunction(X=>x0 - 0.017217733*sin(x0) + 0.76131815 - 0.011149797/sin(x0))
