0,1,2,3
16.67683616124249,4.630477998284018,11.091734197698681,18.43416673570205
1.1565814491726627,1.5165268228457531,11.27977741135376,7.00350198436702
0.1235185508273382,1.0197731771542475,8.34887741135376,4.004301984367022
1.7713611740114565,1.6778754874509794,6.4553116771386385,1.2569501152279265
0.608732001424027,1.418824711495283,0.6369527789869665,3.121089249515091
2.0084676569723356,1.891600431894247,0.6510611801017614,0.5266666011670189
0.16677785546404422,0.6727112305881464,0.07533770944704621,0.18756020083413105
0.42199645496034677,0.17967570471311056,0.005821740022000199,0.27323329708148947
0.053767326362958556,0.21451398135921185,0.14192020113531179,0.20295974498879943
0.0718096633987848,0.10385385456128393,0.06694440767593157,0.10470237581064623
0.062391090691416906,0.10830900105179087,0.0669444076877781,0.1045373687220632
0.0221165150826117,0.0043990055207823175,0.024725180669303626,0.0993451134758736
0.06357793851761073,0.050052710343454265,0.03697013899894408,0.03708695608082735
0.0676899593455822,0.04119550092777402,0.0013699854317295035,0.052899637555686496
0.017600545648445376,0.06342351957141545,0.04658664697981507,0.04174144834939142
