Model,MSE_Train,NMSE_Train
Model_1,3423.1080690365065,6256.171639282358
Model_2,1.075174449613407,1.9650200237019393
Model_3,0.5493652148062682,1.004035808149819
Model_4,0.003262692494721538,0.005962991480698882
Model_5,0.003262692494721538,0.005962991480698882
Model_6,0.0011725542292742573,0.0021429941347925227
Model_7,0.001159196199583943,0.0021185806121050087
Model_8,0.001119232005337343,0.002045540891012381
Model_9,0.001099487872086135,0.002009455940143977
Model_10,0.0010982318926752942,0.0020071604757265077
Model_11,0.0010936844155094386,0.001998849374498752
Model_12,0.001046595854292734,0.0019127889535955121
Model_13,0.0010465755829868653,0.0019127519051686703
Model_14,0.0010465737206931153,0.0019127485015865725
Model_15,0.0010235039861479726,0.00187058558529053
Model_16,0.000997895639140321,0.0018237830271921331
Model_17,0.000996009890473321,0.00182033657820736
Model_18,0.0009957235947894133,0.0018198133359076754
Model_19,0.0009957155229125686,0.0018197985835113229
Model_20,0.0009955557743893551,0.0018195066224746892
Model_21,0.0009934260503441422,0.0018156142770089764
Model_22,0.000992941336438671,0.0018147283998098296
Model_23,0.0009921725700781407,0.001813323380101136
Model_24,0.0009917780053403053,0.001812602262136724
Model_25,0.000989710275168654,0.0018088232184732807
