complexity,loss,score,equation,sympy_format,lambda_format
1,3423.1082,0.0,x0,x0,PySRFunction(X=>x0)
2,1.0751746,8.0658211807339,sin(x0),sin(x0),PySRFunction(X=>sin(x0))
3,0.5493649,0.6714754622353694,x0 - x1,x0 - x1,PySRFunction(X=>x0 - x1)
4,0.0032626693,5.126217219719834,sin(x1 + x0),sin(x0 + x1),PySRFunction(X=>sin(x0 + x1))
6,0.0032626453,3.677983587209057e-06,sin(x1 + exp(log(x0))),sin(x0 + x1),PySRFunction(X=>sin(x0 + x1))
8,0.0011725583,0.5116751825694524,cos(x1) * (sin(x0) + sin(x0)),(sin(x0) + sin(x0))*cos(x1),PySRFunction(X=>(sin(x0) + sin(x0))*cos(x1))
10,0.0011592024,0.00572788025054559,sin(x1 + x0) + -0.04586349,sin(x0 + x1) - 0.04586349,PySRFunction(X=>sin(x0 + x1) - 0.04586349)
11,0.0011192405,0.03508185213932056,(cos(x1) / 0.49510372) * sin(x0),sin(x0)*cos(x1)/0.49510372,PySRFunction(X=>sin(x0)*cos(x1)/0.49510372)
13,0.0010994916,0.008901219564520307,((sin(x0) + sin(x0)) * cos(x1)) + log(x1 / x0),log(x1/x0) + 2*sin(x0)*cos(x1),PySRFunction(X=>log(x1/x0) + 2*sin(x0)*cos(x1))
14,0.0010982393,0.0011396300935078174,(sin(x1 + x0) + 0.9517104) - (x0 / x1),-x0/x1 + sin(x0 + x1) + 0.9517104,PySRFunction(X=>-x0/x1 + sin(x0 + x1) + 0.9517104)
15,0.0010936934,0.004147852274442926,(-0.01042232 * log(x0 + x0)) + sin(x0 + x1),-0.01042232*log(2*x0) + sin(x0 + x1),PySRFunction(X=>-0.01042232*log(2*x0) + sin(x0 + x1))
16,0.0010466039,0.04400986747823064,log(x1 / x0) + ((cos(x1) * 2.019791) * sin(x0)),log(x1/x0) + 2.019791*sin(x0)*cos(x1),PySRFunction(X=>log(x1/x0) + 2.019791*sin(x0)*cos(x1))
17,0.0010465838,1.9205157760596345e-05,(sin(x0) * (2.019685 * cos(x1))) - ((x0 - x1) / x0),sin(x0)*2.019685*cos(x1) - (x0 - x1)/x0,PySRFunction(X=>sin(x0)*2.019685*cos(x1) - (x0 - x1)/x0)
18,0.0010465814,2.2931778152936282e-06,(sin(x0) * (cos(x1) * 2.019796)) + sin((x1 - x0) / x0),sin(x0)*cos(x1)*2.019796 + sin((-x0 + x1)/x0),PySRFunction(X=>sin(x0)*cos(x1)*2.019796 + sin((-x0 + x1)/x0))
19,0.001023514,0.02228723838581051,(sin(x0 + x1) + (-0.012003893 * log(x1))) / 0.9881946,-0.0121472966964199*log(x1) + 1.01194643241321*sin(x0 + x1),PySRFunction(X=>-0.0121472966964199*log(x1) + 1.01194643241321*sin(x0 + x1))
20,0.0009979042,0.025339803841804412,((cos(x1) * 2.0215874) * sin(x0)) + ((log(x0) / x1) / (x1 + x1)),2.0215874*sin(x0)*cos(x1) + log(x0)/(2*x1**2),PySRFunction(X=>2.0215874*sin(x0)*cos(x1) + log(x0)/(2*x1**2))
23,0.0009960185,0.0006304826702279922,((log(x0) / x1) / (log(x1) + (x1 + x1))) + ((cos(x1) * 2.021251) * sin(x0)),2.021251*sin(x0)*cos(x1) + log(x0)/(x1*(2*x1 + log(x1))),PySRFunction(X=>2.021251*sin(x0)*cos(x1) + log(x0)/(x1*(2*x1 + log(x1))))
24,0.0009957318,0.0002878874947126066,((0.07600231 / x1) / exp(cos(x0))) + (sin(x0) * (cos(x1) / sin(0.51795346))),sin(x0)*cos(x1)/sin(0.51795346) + 0.07600231/(x1*exp(cos(x0))),PySRFunction(X=>sin(x0)*cos(x1)/sin(0.51795346) + 0.07600231/(x1*exp(cos(x0))))
25,0.0009957234,8.436042146609497e-06,((cos(x1) / sin(0.51795346)) * sin(x0)) + (sin(0.07600231 / x1) / exp(cos(x0))),sin(x0)*cos(x1)/sin(0.51795346) + sin(0.07600231/x1)/exp(cos(x0)),PySRFunction(X=>sin(x0)*cos(x1)/sin(0.51795346) + sin(0.07600231/x1)/exp(cos(x0)))
26,0.000995561,0.00016311080462426522,((2.0220327 * cos(x1)) * sin(x0 + -0.0007313007)) + ((log(x0) / (x1 + x1)) / x1),2.0220327*sin(x0 - 0.0007313007)*cos(x1) + log(x0)/(2*x1**2),PySRFunction(X=>2.0220327*sin(x0 - 0.0007313007)*cos(x1) + log(x0)/(2*x1**2))
27,0.0009934346,0.0021381654239096656,((log(x1) / (4.445845 + x1)) / (cos(x1) + x1)) + ((2.023367 * cos(x1)) * sin(x0)),2.023367*sin(x0)*cos(x1) + log(x1)/((x1 + 4.445845)*(x1 + cos(x1))),PySRFunction(X=>2.023367*sin(x0)*cos(x1) + log(x1)/((x1 + 4.445845)*(x1 + cos(x1))))
29,0.00099295,0.00024396081685994217,((cos(x1) * 2.0215874) * sin(x0)) + ((log(x1) / (x1 - -0.78519434)) / (cos(x1) + (x0 + x0))),2.0215874*sin(x0)*cos(x1) + log(x1)/((2*x0 + cos(x1))*(x1 + 0.78519434)),PySRFunction(X=>2.0215874*sin(x0)*cos(x1) + log(x1)/((2*x0 + cos(x1))*(x1 + 0.78519434)))
30,0.0009921804,0.000775364720178023,(sin(x0 - 0.0016098103) * (cos(x1) / sin(0.5178355))) + ((0.07766417 / x1) / exp(cos(x0))),sin(x0 - 1*0.0016098103)*cos(x1)/sin(0.5178355) + 0.07766417/(x1*exp(cos(x0))),PySRFunction(X=>sin(x0 - 1*0.0016098103)*cos(x1)/sin(0.5178355) + 0.07766417/(x1*exp(cos(x0))))
32,0.0009917857,0.00019894493419381868,((cos(x1) / 0.4949254) * sin(x0)) - (((-0.1793055 * x0) / (x1 + 2.1396096)) / (x0 + cos(x1))),-(-1)*0.1793055*x0/((x0 + cos(x1))*(x1 + 2.1396096)) + sin(x0)*cos(x1)/0.4949254,PySRFunction(X=>-(-1)*0.1793055*x0/((x0 + cos(x1))*(x1 + 2.1396096)) + sin(x0)*cos(x1)/0.4949254)
33,0.0009897085,0.0020966003946935874,(sin(x0 + -0.001940078) * (cos(x1) * 2.0214505)) + ((log(x1) / (2.4856906 + x0)) / (log(x0) + x0)),2.0214505*sin(x0 - 0.001940078)*cos(x1) + log(x1)/((x0 + 2.4856906)*(x0 + log(x0))),PySRFunction(X=>2.0214505*sin(x0 - 0.001940078)*cos(x1) + log(x1)/((x0 + 2.4856906)*(x0 + log(x0))))
