Model,MSE_Train,NMSE_Train
Model_1,5362.788030593615,1.5602102741283248
Model_2,4919.015166480464,1.4311022471060355
Model_3,1014.3173045399412,0.29509804801928574
Model_4,37.33241303624077,0.010861218837078981
Model_5,4.995845139869925,0.0014534545968836888
Model_6,0.8842258406377443,0.0002572501902634507
Model_7,0.6656950152206865,0.00019367243237252468
Model_8,0.3236901593755048,9.417204435656124e-05
Model_9,0.22424850676182406,6.52412182267448e-05
Model_10,0.0445331957480631,1.2956161822827988e-05
Model_11,0.0011269980802573608,3.2788056766543463e-07
Model_12,0.0010428241639422516,3.0339162491788506e-07
Model_13,0.0006406592482541084,1.863887096859105e-07
Model_14,0.00012005124771690726,3.4926830790496527e-08
