Model,MSE_Train,NMSE_Train
Model_1,1.5839611375000002,5.1915291167726565
Model_2,0.3917564882336858,1.2840057544339747
Model_3,0.28706625883858,0.9408771502788741
Model_4,0.23270591361739384,0.7627078074002827
Model_5,0.20882378835253043,0.6844326870405508
Model_6,0.16330958364639897,0.5352571085717688
Model_7,0.10177069307625228,0.3335596460235105
Model_8,0.05337763444687117,0.1749484484529399
Model_9,4.900638744917354e-10,1.6062142013899408e-09
Model_10,4.245812480753023e-10,1.391590904368767e-09
