Model,MSE_Train,NMSE_Train
Model_1,1.4090615995295104,8.247515556846345
Model_2,0.04296127287555876,0.25146080661157855
Model_3,0.040670826898380336,0.23805437439087027
Model_4,0.04050010800166659,0.23705512300472475
Model_5,0.023697069715231434,0.1387036245919286
Model_6,0.004038417743583149,0.023637655852921977
Model_7,7.080232817623432e-05,0.00041441999646389704
Model_8,6.606484454750352e-05,0.0003866905700560604
Model_9,2.3373749825304245e-05,0.00013681116948357653
Model_10,1.4673548476356417e-05,8.588717439556762e-05
Model_11,4.044460404465786e-06,2.3673024739314833e-05
Model_12,2.3817426842637074e-06,1.3940809860568839e-05
Model_13,1.125851347531051e-06,6.589830073120444e-06
Model_14,1.0377275253248886e-06,6.074023954483213e-06
Model_15,1.897544529077304e-07,1.110670252357975e-06
Model_16,1.8975510638492487e-07,1.1106740772889288e-06
Model_17,5.726429581297919e-08,3.351792219212384e-07
