Complexity,Loss,Equation
1,3033.8474,"x1"
2,1.326504,"sin(x1)"
3,1.039715,"x1 - x1"
4,0.47073525,"sin(x0 - x1)"
5,0.27398124,"sin(x0) * cos(x1)"
7,0.24586067,"sin(cos(x1) / sin(sin(x0)))"
8,0.011662314,"(sin(x0) + sin(x0)) * cos(x1)"
9,0.011662219,"sin(x0 + x1) + sin(x0 - x1)"
11,0.011550475,"(sin(x0) / 0.4948034) * cos(x1)"
13,0.010698512,"((sin(x0) + sin(x0)) * cos(x1)) + (cos(x1) / x1)"
14,0.010501461,"(sin(cos(x1)) / x1) + (cos(x1) * (sin(x0) + sin(x0)))"
15,0.0105013605,"(sin(x0 + x1) + sin(x0 - x1)) + (sin(cos(x1)) / x1)"
16,0.010449003,"((sin(x0) + sin(x0)) * cos(x1)) + (cos(x1) / (x1 + log(x1)))"
17,0.010252306,"(cos(x1) * (sin(x0) + sin(x0))) + (cos(sin(x0)) / (x1 / cos(x1)))"
20,0.010088975,"(cos(sin(x0)) / (x1 / cos(x1))) + (cos(x1) * (sin(x0) / 0.49371618))"
22,0.010072885,"(cos(-0.22994792 - x1) / (log(x1) + x1)) + (cos(x1) * (sin(x0) + sin(x0)))"
23,0.010067733,"((sin(x0) / 0.491938) * cos(x1)) + ((cos(x1) / log(x1)) / (log(x0) * log(x1)))"
24,0.009901474,"(sin(x1 + 1.9479402) / (x1 + x1)) + ((sin(x0) / 0.492988) * cos(x1))"
25,0.0098252585,"(cos(x1 + 0.23960605) / (log(x1) + x1)) + ((sin(x0) / 0.4922743) * cos(x1))"
28,0.009823402,"((sin(x0) / 0.491938) * cos(x1)) + (cos(x1 - -0.34706187) / (1.5547575 + x1))"
30,0.009815368,"(cos(x1 - -0.34706187) / ((x0 * 0.0544629) + x1)) + ((sin(x0) / 0.491938) * cos(x1))"
31,0.00974871,"((cos(x1) * 2.0264397) * (sin(x0) + 0.015433163)) - (sin(x1 * 0.6821551) / (log(x0) * x1))"
32,0.009748709,"((cos(x1) * 2.0264397) * (sin(x0) + sin(0.015433163))) - (sin(x1 * 0.6821551) / (log(x0) * x1))"
35,0.009666221,"((2.028337 * cos(x1)) * (sin(x0) + (0.34293666 / x1))) - ((sin(x0) * -0.8574182) / ((x1 * x0) * cos(x0)))"
41,0.009639335,"((2.028337 * cos(x1)) * (sin(x0) + (0.34293666 / x1))) - ((sin(x0) * (-0.8574182 + -0.27626434)) / ((x1 * x0) * cos(x0)))"
