Complexity,Loss,Equation
1,12333.174,"x3"
2,10321.151,"exp(x3)"
4,385.54828,"exp(x4 + x4)"
6,308.2983,"exp(x4 + x4) + x3"
7,71.42715,"exp(x4 + x4) / sin(x1)"
9,10.655335,"exp(x4 + x4) + (x3 * exp(x1))"
10,2.4750574,"(x3 * exp(x4)) / 0.20616044"
11,1.7558472,"(x3 * exp(x4)) / sin(0.20616044)"
12,0.37157923,"((exp(x4) * x3) / 0.20193361) - x1"
13,0.26961216,"(exp(x4 + x4) + (x4 * exp(x1))) + (x1 ^ x3)"
14,0.116287075,"(exp(x4 + x4) + (exp(x1) * x3)) + (exp(x1) / x0)"
15,0.1150751,"((x3 * exp(x4)) / 0.20081292) - (x1 + sin(x0))"
16,0.021271769,"((x3 * exp(x4)) / 0.20232849) - exp(sin(x4 ^ x1))"
19,0.008676883,"((exp(x4) * x3) / 0.20232849) - ((sin(x2) * x2) - sin(exp(x3)))"
20,0.0075748423,"((exp(x4) * x3) / sin(0.20321755)) - (exp(sin(x3)) + cos(x3 ^ x3))"
21,0.005234567,"((exp(x4) * x3) / 0.20232849) - (sin(x1 / -0.1448051) + x1)"
