complexity,loss,score,equation,sympy_format,lambda_format
1,3183.2546,0.0,x1,x1,PySRFunction(X=>x1)
2,1.3270829,7.782676186376947,cos(x1),cos(x1),PySRFunction(X=>cos(x1))
3,1.2253792,0.07973287802349496,sin(cos(x1)),sin(cos(x1)),PySRFunction(X=>sin(cos(x1)))
4,0.4878303,0.9210380266243225,sin(x0 - x1),sin(x0 - x1),PySRFunction(X=>sin(x0 - x1))
5,0.22758357,0.7624500878765966,sin(x0) * cos(x1),sin(x0)*cos(x1),PySRFunction(X=>sin(x0)*cos(x1))
8,9.7611126e-05,2.5847604359185916,cos(x1) * (sin(x0) + sin(x0)),(sin(x0) + sin(x0))*cos(x1),PySRFunction(X=>(sin(x0) + sin(x0))*cos(x1))
9,9.760418e-05,7.116245283489327e-05,sin(x0 - x1) + sin(x0 + x1),sin(x0 - x1) + sin(x0 + x1),PySRFunction(X=>sin(x0 - x1) + sin(x0 + x1))
11,9.534493e-05,0.011709581130189587,sin(x0) * (cos(x1) / 0.500807),sin(x0)*cos(x1)/0.500807,PySRFunction(X=>sin(x0)*cos(x1)/0.500807)
12,9.534381e-05,1.1746891819695094e-05,cos(x1) * (exp(0.69156027) * sin(x0)),exp(0.69156027)*sin(x0)*cos(x1),PySRFunction(X=>exp(0.69156027)*sin(x0)*cos(x1))
14,9.338445e-05,0.010382284033608496,(sin(x0) + sin(1.000071 * x0)) * cos(x1),(sin(x0) + sin(1.000071*x0))*cos(x1),PySRFunction(X=>(sin(x0) + sin(1.000071*x0))*cos(x1))
15,9.088147e-05,0.027168713133315456,sin(x0 - x1) + (sin(x1 + x0) * 0.9963012),sin(x0 - x1) + sin(x0 + x1)*0.9963012,PySRFunction(X=>sin(x0 - x1) + sin(x0 + x1)*0.9963012)
17,8.685095e-05,0.0226813494956257,cos(x1) * ((sin(x0) + sin(x0)) + (-0.0010133457 / sin(x0))),(sin(x0) + sin(x0) - 0.0010133457/sin(x0))*cos(x1),PySRFunction(X=>(sin(x0) + sin(x0) - 0.0010133457/sin(x0))*cos(x1))
23,8.668914e-05,0.00031080243358873886,(sin(0.001835962 + x0) * (cos(x1) + cos(x1))) - (cos(x0) / (x0 * (x1 - x0))),(cos(x1) + cos(x1))*sin(x0 + 0.001835962) - cos(x0)/(x0*(-x0 + x1)),PySRFunction(X=>(cos(x1) + cos(x1))*sin(x0 + 0.001835962) - cos(x0)/(x0*(-x0 + x1)))
25,8.585793e-05,0.004817331467092253,(sin(x1 * -1.1199659) / (x0 * x1)) + ((exp(0.69140613) * sin(x0)) * cos(x1)),exp(0.69140613)*sin(x0)*cos(x1) + sin(x1*(-1.1199659))/((x0*x1)),PySRFunction(X=>exp(0.69140613)*sin(x0)*cos(x1) + sin(x1*(-1.1199659))/((x0*x1)))
26,8.4917716e-05,0.01101121291978391,(sin(x0 + 0.001835962) * (cos(x1) + cos(x1))) - ((cos(x0) / (x1 - x0)) / (x0 - cos(x1))),(cos(x1) + cos(x1))*sin(x0 + 0.001835962) - cos(x0)/((-x0 + x1)*(x0 - cos(x1))),PySRFunction(X=>(cos(x1) + cos(x1))*sin(x0 + 0.001835962) - cos(x0)/((-x0 + x1)*(x0 - cos(x1))))
31,8.4217274e-05,0.0016565371940066628,((cos(x1) + cos(x1)) * sin(0.001835962 + x0)) - ((cos(x0) / (x1 - x0)) / (x0 + (x0 - 2.5241961))),(cos(x1) + cos(x1))*sin(x0 + 0.001835962) - cos(x0)/((-x0 + x1)*(x0 + x0 - 1*2.5241961)),PySRFunction(X=>(cos(x1) + cos(x1))*sin(x0 + 0.001835962) - cos(x0)/((-x0 + x1)*(x0 + x0 - 1*2.5241961)))
