Model,MSE_Train,NMSE_Train
Model_1,3183.254632240517,3495.979110162909
Model_2,1.3270832677449433,1.457456571175268
Model_3,1.2253794308639023,1.3457613000654982
Model_4,0.4878298762028589,0.5357545196810679
Model_5,0.2275833751284398,0.24994127620554088
Model_6,9.761284515317784e-05,0.00010720237837175085
Model_7,9.761284515318465e-05,0.00010720237837175833
Model_8,9.534564934197733e-05,0.00010471245214519978
Model_9,9.534449017788819e-05,0.00010471117910426871
Model_10,9.338402272741942e-05,0.00010255811438127193
Model_11,9.088734778818852e-05,9.981616488592945e-05
Model_12,8.684931018938451e-05,9.538142851627399e-05
Model_13,8.669306905136278e-05,9.520983817312649e-05
Model_14,8.5858892905452e-05,9.429371215833523e-05
Model_15,8.49215937522507e-05,9.326433228203588e-05
Model_16,8.422205439402282e-05,9.249606983820487e-05
