Complexity,Loss,Equation
1,0.8994989847040417,"x1"
2,0.258904807645894,"exp(x1)"
3,0.1023745149081676,"exp(cube(x1))"
4,0.09866632186606333,"exp(x4 * x1)"
6,0.07175826832886159,"(square(x4) + x0) + x1"
7,0.05285835420010752,"(x0 + (x3 * x4)) + x1"
8,0.051180490133382855,"cube(x1) + exp(cube(x4) * x3)"
9,0.04713136335763799,"square(square(x1)) + exp(x3 * cube(x4))"
10,0.03687239294818981,"((x0 + x1) + (x4 * x3)) + cube(x2)"
11,0.02554538852944968,"((x0 + x1) + (x4 * x3)) + cube(square(x2))"
13,0.02419728048431335,"((x0 + x1) + (x4 * x3)) + (cube(x2) / exp(x3))"
14,0.012341175331500018,"(cube(x4) + cube(x3)) + (square(x2) + (square(x1) + square(x0)))"
15,0.0013630527187919242,"(cube(x2) + (square(x1) + x0)) + (square(square(x3)) + cube(square(x4)))"
17,1.7487443895036102e-31,"(cube(x2) + (square(x1) + x0)) + (square(square(x3)) + (square(x4) * cube(x4)))"
