0
8.338864160335104e-12
4.65661022145043e-12
4.663341446520385e-12
4.214162908854464e-12
4.198850978571111e-12
4.106623379233158e-12
3.6646175033718176e-12
3.564922491737321e-12
3.551472642734997e-12
3.481073464850771e-12
3.0126937822731935e-12
2.8579004588576176e-12
2.6732770948955876e-12
2.6158001333763018e-12
2.5861747115774117e-12
2.5682704390502174e-12
2.5493345917927344e-12
2.3575766534894843e-12
2.2836581360242114e-12
1.8831991876048207e-12
