Complexity,Loss,Equation
1,0.4425589424814736,"x0"
3,0.010900149883804396,"0.6570074524681083 + x0"
5,0.0018051587815339806,"(x0 ^ 0.8476837791988009) * 1.4766271486215532"
6,0.0016076198206103414,"(cos(x0) + -1.5225669208696362) * -1.4178059327358912"
7,0.0005641531529426021,"(1.5511264926613992 + (x0 * -0.10474149908856605)) * x0"
8,1.9915129482740385e-5,"(sin(-0.6787099658972083) + (x0 ^ 0.44366382877455984)) * 3.695085899755746"
9,3.963355073155565e-6,"(x0 * ((x0 * -0.1726336340899148) + 1.837017263384469)) - 0.27565583585270653"
10,6.879706823869542e-7,"(1.8826869938815216 + sin(x0 * -0.20556511985586454)) * (x0 + -0.1741156185115717)"
13,3.8444957362192845e-7,"(x0 - 0.21806013167857854) + ((0.31435886458088824 * sin(x0)) + sin(0.3476473545670961 * x0))"
14,3.844495730971989e-7,"((0.31435880113522174 * sin(x0)) + sin(x0 * 0.3476472334262552)) + (x0 - sin(0.21982610076316447))"
18,3.386487691447165e-7,"(((-1.0736333741298676 / x0) * cos(x0)) + ((0.965566583520214 / x0) + x0)) + ((x0 ^ x0) * 0.0004537613284177824)"
19,9.57684981523729e-8,"((0.29671059221845164 * x0) + (sin(x0) * 0.38957605312676297)) + ((x0 - 0.2370809833784758) - ((x0 * 0.0011408618634048918) / sin(x0)))"
21,9.576849815236957e-8,"(((0.3657812105582237 * x0) - 0.23708098351255494) - ((x0 * 0.00114086185845509) / sin(x0))) + ((x0 * 0.9309293816778846) + (0.3895760532326414 * sin(x0)))"
