Complexity,Loss,Equation
1,0.8618,"x0"
2,0.8375757,"sin(x0)"
3,0.83105814,"sin(sin(x0))"
4,0.727296,"x0 - sin(x0)"
5,0.41675434,"cos(exp(exp(exp(x0))))"
6,0.13371739,"x0 - (cos(x0) / x0)"
7,0.08971301,"x0 - (sin(exp(x0)) / x0)"
8,0.04155688,"x0 - (cos(x0 * x0) / x0)"
9,0.0361104,"x0 - (cos(x0 * x0) / sin(x0))"
10,0.014238924,"(x0 - (cos(x0) / x0)) * exp(cos(x0))"
12,0.01254759,"x0 - (cos(17.097942 * x0) / x0)"
13,0.006271721,"sin(x0) - (cos(x0 * 17.360378) / x0)"
15,0.00487398,"(x0 - (cos(x0) / x0)) * (exp(cos(x0)) + (x0 - sin(x0)))"
16,0.00057795667,"(x0 - (cos(x0) / x0)) * exp(cos(-0.13052791 + x0))"
17,0.00014157427,"((-0.2971988 - x0) * cos(cos(x0))) / sin(exp(x0 * x0))"
18,0.00014157398,"(cos(cos(x0)) * (sin(-0.30175152) - x0)) / sin(exp(x0 * x0))"
21,5.756379e-5,"(x0 - (cos(x0) / sin(x0))) * (1.553193 + (0.18278155 / x0))"
22,5.7197052e-5,"(1.5532292 - sin(-0.1839002 / x0)) * (x0 - (cos(x0) / sin(x0)))"
24,3.4187404e-5,"((0.08319268 * x0) + (x0 - -0.2101471)) * cos(x0 / -0.1863376)"
