Complexity,Loss,Equation
1,9231.386241174067,"2.8477743563216356"
3,0.0012361283596113882,"98.8930497271831 - -0.0348214496572172"
5,7.739575673083793e-5,"(0.06621513560960302 * x3) + 98.79201310154524"
6,7.739575673082236e-5,"98.79201309774973 + (sin(0.06626361920391631) * x3)"
7,5.720714440393507e-6,"99.10644572344661 + (-0.1179909064602476 / cos(sin(x4)))"
8,3.4773329831872265e-6,"((sin(x4) ^ 2.89603792588409) * -0.09753908458057328) + 98.98689411578454"
9,3.4773329831851293e-6,"(sin(-0.09769441285815988) * (sin(x4) ^ 2.89603792588409)) + 98.98689411582141"
11,1.9380571436481752e-6,"(sin(x0 / 0.8843131783049616) * (sin(x4) * -0.09769441285815988)) + 98.98729170621601"
12,1.823014652632562e-6,"(-0.0780206314496573 * (sin(x4) ^ 2.897035959122708)) + ((0.014558446636023297 * x1) + 98.94574772667836)"
13,1.005653126474785e-6,"((sin(-2.6292583211850653) * cos(x2)) + 98.45272435554527) + ((0.709985775116148 ^ x2) ^ x0)"
15,6.536909019553815e-7,"((sin(x4) ^ x4) * -0.10140167551422442) + (98.97820344926004 - (sin(x0) * (-0.010010184884385489 * x1)))"
16,1.602409686520489e-7,"((-0.12753703596079805 * sin(x2)) * sin(x0)) + (98.97584905752635 - (sin(x2) * (-0.027105012013407825 * x2)))"
17,1.1502684547383222e-7,"((sin(-0.1306567760711613) * sin(x0)) * sin(x1)) + (98.97514579676456 - (sin(x2) * (-0.029256099352355364 * x2)))"
18,9.176888740586214e-8,"((-0.1339612118389737 * sin(x0)) * (sin(x0) - 0.06561447733363425)) + (98.97032460840461 - ((-0.029411026916105285 * x1) * sin(x0)))"
24,4.782740890437429e-8,"(((98.94311560874831 - 0.031592540700880536) - (-0.02018988165667196 * x0)) - (sin(x2) * -0.04192715693027902)) + ((sin(x2) - (0.7302303314291543 / 1.763034465381153)) * (-0.15924119110583726 * sin(x2)))"
26,4.6739804406509485e-8,"((98.97642397943363 - (0.017377051903939587 ^ x3)) - (sin(x3) * (x3 * -0.027639890967239414))) + ((sin(x2) * (-0.13004273062521046 / 0.979554180949771)) * (sin(x1) - (0.12196251479678535 ^ x1)))"
