Model,MSE_Train,NMSE_Train
Model_1,0.0005122282082043231,0.03534277411709544
Model_2,0.00043421456268067016,0.029959980651933928
Model_3,0.000336152653250022,0.02319389503035488
Model_4,0.00022552433970862072,0.015560751377146841
Model_5,0.00010942539611354941,0.007550144633917156
Model_6,9.102130128638041e-05,0.006280297023246759
Model_7,2.5821756335411227e-05,0.0017816521754402959
Model_8,1.585747602056317e-05,0.0010941357466952785
Model_9,1.190394368747502e-05,0.0008213495198242443
Model_10,2.165730696680962e-06,0.00014943130734557808
Model_11,1.6377439145622744e-07,1.130012215393912e-05
Model_12,8.373831277222443e-08,5.7777846394489874e-06
Model_13,3.1280398836223113e-08,2.158288147068036e-06
Model_14,1.553239640812633e-08,1.0717058704635398e-06
