complexity,loss,score,equation,sympy_format,lambda_format
1,1966.814,0.0,x0,x0,PySRFunction(X=>x0)
2,1385.2097,0.35056343857127936,exp(x0),exp(x0),PySRFunction(X=>exp(x0))
4,564.7654,0.44859819571167864,exp(x0) * x0,x0*exp(x0),PySRFunction(X=>x0*exp(x0))
5,102.46127,1.7069255501640492,(x0 + x0) ^ x0,(x0 + x0)**x0,PySRFunction(X=>(x0 + x0)**x0)
6,2.876589,3.572879656293745,exp(x0) * (x0 + x0),(x0 + x0)*exp(x0),PySRFunction(X=>(x0 + x0)*exp(x0))
8,2.876567,3.823988085838395e-06,exp(log(exp(x0) * (x0 + x0))),2*x0*exp(x0),PySRFunction(X=>2*x0*exp(x0))
9,1.488296,0.6589657278861464,((x0 + x0) * exp(x0)) - cos(x0),(x0 + x0)*exp(x0) - cos(x0),PySRFunction(X=>(x0 + x0)*exp(x0) - cos(x0))
10,0.60946983,0.8927976722349659,x0 * ((exp(x0) + exp(x0)) - cos(x0)),x0*(exp(x0) + exp(x0) - cos(x0)),PySRFunction(X=>x0*(exp(x0) + exp(x0) - cos(x0)))
11,0.39098182,0.44392838536565055,(sin(exp(x0)) + (exp(x0) + exp(x0))) * x0,x0*(exp(x0) + exp(x0) + sin(exp(x0))),PySRFunction(X=>x0*(exp(x0) + exp(x0) + sin(exp(x0))))
12,0.06500231,1.7942382550150036,((4.7585673 + sin(x0)) ^ x0) - x0,-x0 + (sin(x0) + 4.7585673)**x0,PySRFunction(X=>-x0 + (sin(x0) + 4.7585673)**x0)
13,0.065000795,2.3307135626700323e-05,((sin(x0) + exp(1.5599523)) ^ x0) - x0,-x0 + (sin(x0) + exp(1.5599523))**x0,PySRFunction(X=>-x0 + (sin(x0) + exp(1.5599523))**x0)
15,3.6834535e-10,9.494322194175258,((x0 * x0) + x0) + (((x0 * x0) + x0) * (x0 * x0)),x0*x0*(x0*x0 + x0) + x0*x0 + x0,PySRFunction(X=>x0*x0*(x0*x0 + x0) + x0*x0 + x0)
17,3.2105163e-10,0.06870949893400123,x0 + (((x0 * x0) + (1.0 + x0)) * (x0 * x0)),x0*x0*(x0*x0 + x0 + 1.0) + x0,PySRFunction(X=>x0*x0*(x0*x0 + x0 + 1.0) + x0)
