complexity,loss,score,equation,sympy_format,lambda_format
1,3.03661,0.0,x0,x0,PySRFunction(X=>x0)
2,0.85139996,1.2716150341868766,cos(x0),cos(x0),PySRFunction(X=>cos(x0))
3,0.36149216,0.8566416524625191,sin(exp(x0)),sin(exp(x0)),PySRFunction(X=>sin(exp(x0)))
4,0.29525355,0.20240587523618064,cos(x0 + x0),cos(x0 + x0),PySRFunction(X=>cos(x0 + x0))
5,0.26842913,0.0952475474638292,cos(exp(x0) - x0),cos(-x0 + exp(x0)),PySRFunction(X=>cos(-x0 + exp(x0)))
6,0.18893094,0.35120537978952054,cos((x0 * x0) * x0),cos(x0*x0*x0),PySRFunction(X=>cos(x0*x0*x0))
7,0.079853535,0.8611874072722466,cos(x0 * x0) / cos(x0),cos(x0*x0)/cos(x0),PySRFunction(X=>cos(x0*x0)/cos(x0))
8,0.045656756,0.5590425524787673,cos(x0 + x0) + cos(exp(x0)),cos(x0 + x0) + cos(exp(x0)),PySRFunction(X=>cos(x0 + x0) + cos(exp(x0)))
9,0.016054653,1.045152877606246,cos(x0 + x0) + sin(cos(exp(x0))),sin(cos(exp(x0))) + cos(x0 + x0),PySRFunction(X=>sin(cos(exp(x0))) + cos(x0 + x0))
12,0.00080650224,0.997015772696892,cos(x0 / -0.08963099) / cos(sin(x0)),cos(x0/(-0.08963099))/cos(sin(x0)),PySRFunction(X=>cos(x0/(-0.08963099))/cos(sin(x0)))
15,0.00028119236,0.35122256156729326,(cos(x0 / -0.089630686) * x0) / sin(sin(sin(x0))),x0*cos(x0/(-0.089630686))/sin(sin(sin(x0))),PySRFunction(X=>x0*cos(x0/(-0.089630686))/sin(sin(sin(x0))))
17,0.00020412932,0.16014263786171984,cos((x0 + x0) * x0) - (x0 * cos(1.0488039 ^ x0)),-x0*cos(1.0488039**x0) + cos(x0*(x0 + x0)),PySRFunction(X=>-x0*cos(1.0488039**x0) + cos(x0*(x0 + x0)))
18,1.7213544e-05,2.4730571987592516,cos(x0 * (2.1043587 * x0)) - (x0 * 0.56284726),-0.56284726*x0 + cos(x0*2.1043587*x0),PySRFunction(X=>-0.56284726*x0 + cos(x0*2.1043587*x0))
23,1.721334e-05,2.3702406526750402e-06,cos((x0 * 2.1043773) * x0) - (sin(0.5978396) * ((x0 - x0) + x0)),-(-x0 + x0 + x0)*sin(0.5978396) + cos(x0*2.1043773*x0),PySRFunction(X=>-(-x0 + x0 + x0)*sin(0.5978396) + cos(x0*2.1043773*x0))
24,8.881384e-07,2.9643123568852996,cos(x0 * (-2.0993 * x0)) - ((x0 * 0.5615328) - 0.005068677),-(x0*0.5615328 - 1*0.005068677) + cos(x0*(-2.0993)*x0),PySRFunction(X=>-(x0*0.5615328 - 1*0.005068677) + cos(x0*(-2.0993)*x0))
25,8.800301e-07,0.009171475271019313,cos((-2.099422 * x0) * x0) - ((x0 * sin(0.59622025)) + -0.0050446484),-(x0*sin(0.59622025) - 0.0050446484) + cos(-2.099422*x0*x0),PySRFunction(X=>-(x0*sin(0.59622025) - 0.0050446484) + cos(-2.099422*x0*x0))
