Model,MSE_Train,NMSE_Train
Model_1,1.3979462692750226,3.036609665847483
Model_2,0.3919539853052334,0.851399861714685
Model_3,0.16641803605995706,0.3614921603053415
Model_4,0.13592414837928685,0.29525353861038023
Model_5,0.1235751508362077,0.26842912759615145
Model_6,0.08697702473878337,0.18893091947333274
Model_7,0.036761685909992334,0.0798534916689065
Model_8,0.021018740680942765,0.04565676987627903
Model_9,0.007390991195537854,0.01605466232704577
Model_10,0.00037129601721755504,0.0008065267596859889
Model_11,0.00012945918125337937,0.00028121037965971626
Model_12,9.39731774547854e-05,0.00020412791625932104
Model_13,7.924695426464101e-06,1.7213971137372805e-05
Model_14,7.924570961957966e-06,1.7213700776393494e-05
Model_15,4.088837313071457e-07,8.881745443184809e-07
Model_16,4.05182090942138e-07,8.801338655320903e-07
