complexity,loss,score,equation,sympy_format,lambda_format
1,91.84248,0.0,x4,x4,PySRFunction(X=>x4)
2,5.3574233,2.8415918038067827,exp(x1),exp(x1),PySRFunction(X=>exp(x1))
4,5.357418,4.946410171778144e-07,exp(exp(log(x1))),exp(x1),PySRFunction(X=>exp(x1))
5,0.989967,1.6885658123445748,exp(x0) / log(x2),exp(x0)/log(x2),PySRFunction(X=>exp(x0)/log(x2))
7,0.03158459,1.7225011329093303,x4 / 0.20090336,x4/0.20090336,PySRFunction(X=>x4/0.20090336)
9,0.017748544,0.28818292951657865,(x1 * x0) - -6.2444715,x0*x1 - 1*(-6.2444715),PySRFunction(X=>x0*x1 - 1*(-6.2444715))
12,0.0143118575,0.07173836497025864,(x4 / 0.19158329) + sin(x0 ^ x0),x4/0.19158329 + sin(x0**x0),PySRFunction(X=>x4/0.19158329 + sin(x0**x0))
13,0.0027453718,1.6511718774217259,cos(sin(x0 ^ x0)) - (x1 / -0.21282083),-x1/(-0.21282083) + cos(sin(x0**x0)),PySRFunction(X=>-x1/(-0.21282083) + cos(sin(x0**x0)))
15,0.0007595291,0.6424865775275009,(cos(exp(x0)) / (x0 ^ x0)) - (x4 / -0.20138994),-x4/(-0.20138994) + cos(exp(x0))/(x0**x0),PySRFunction(X=>-x4/(-0.20138994) + cos(exp(x0))/(x0**x0))
16,0.0006786048,0.11265971027105263,(cos(exp(x0)) / (x0 ^ x0)) - (x4 / sin(-0.20295726)),-x4/sin(-0.20295726) + cos(exp(x0))/(x0**x0),PySRFunction(X=>-x4/sin(-0.20295726) + cos(exp(x0))/(x0**x0))
17,0.00067667704,0.002844812412016764,(cos(exp(x0)) / (x0 ^ x0)) - (x4 / sin(sin(-0.20435481))),-x4/sin(sin(-0.20435481)) + cos(exp(x0))/(x0**x0),PySRFunction(X=>-x4/sin(sin(-0.20435481)) + cos(exp(x0))/(x0**x0))
18,0.00011260242,1.7933309058177354,(cos(exp(x0)) / ((x4 ^ x3) - sin(x4))) - (x3 / -0.20079817),-x3/(-0.20079817) + cos(exp(x0))/(x4**x3 - sin(x4)),PySRFunction(X=>-x3/(-0.20079817) + cos(exp(x0))/(x4**x3 - sin(x4)))
19,7.7624296e-05,0.3719827365123842,(cos(exp(x0)) / ((x4 ^ x4) - sin(x4))) - (x3 / sin(-0.202343)),-x3/sin(-0.202343) + cos(exp(x0))/(x4**x4 - sin(x4)),PySRFunction(X=>-x3/sin(-0.202343) + cos(exp(x0))/(x4**x4 - sin(x4)))
21,6.1201965e-05,0.1188505870616944,(cos(exp(x0)) / ((x2 ^ x3) * 0.8323532)) - (x4 / -0.2016457),-x4/(-0.2016457) + cos(exp(x0))/((x2**x3*0.8323532)),PySRFunction(X=>-x4/(-0.2016457) + cos(exp(x0))/((x2**x3*0.8323532)))
22,8.822542e-06,1.936869259734617,(cos(exp(x0)) / ((x1 ^ x1) + -0.63978344)) - (x4 / sin(-0.20310946)),-x4/sin(-0.20310946) + cos(exp(x0))/(x1**x1 - 0.63978344),PySRFunction(X=>-x4/sin(-0.20310946) + cos(exp(x0))/(x1**x1 - 0.63978344))
