Model,MSE_Train,NMSE_Train
Model_1,1.9207349881438212,3.6025646664204034
Model_2,0.5441325994434381,1.0205847702586
Model_3,0.19420635163158084,0.3642568832769978
Model_4,0.15250746010492583,0.2860457015314107
Model_5,0.13143959784292214,0.2465304447934399
Model_6,0.08157622932706357,0.15300582496156498
Model_7,0.038157644801068265,0.07156915647535211
Model_8,0.0201762593714456,0.03784295051674293
Model_9,0.0025347606004345376,0.004754242013253872
Model_10,0.001728431397760681,0.003241876635944328
Model_11,0.00035646693487714586,0.0006685957158392902
Model_12,0.0002669517243554573,0.0005006993967097758
Model_13,2.9155586678687183e-05,5.4684736335698503e-05
Model_14,1.691319912689211e-06,3.172269675243274e-06
