complexity,loss,score,equation,sympy_format,lambda_format
1,1662.6891,0.0,x0,x0,PySRFunction(X=>x0)
2,1439.5073,0.14413532917786057,exp(x0),exp(x0),PySRFunction(X=>exp(x0))
4,398.11288,0.6426602990408846,exp(x0 + x0),exp(x0 + x0),PySRFunction(X=>exp(x0 + x0))
5,55.47422,1.970817174830635,exp(exp(x0) - x0),exp(-x0 + exp(x0)),PySRFunction(X=>exp(-x0 + exp(x0)))
6,18.664568,1.0892914411572023,exp(x0 + x0) * x0,x0*exp(x0 + x0),PySRFunction(X=>x0*exp(x0 + x0))
7,18.664564,2.1430983186348835e-07,(x0 * exp(x0)) * exp(x0),x0*exp(x0)*exp(x0),PySRFunction(X=>x0*exp(x0)*exp(x0))
8,9.906298,0.633456036373531,(x0 + exp(x0 + x0)) * x0,x0*(x0 + exp(x0 + x0)),PySRFunction(X=>x0*(x0 + exp(x0 + x0)))
9,4.9070654,0.702494631573812,exp(x0 + x0) * (x0 - cos(x0)),(x0 - cos(x0))*exp(x0 + x0),PySRFunction(X=>(x0 - cos(x0))*exp(x0 + x0))
10,2.7602715,0.575347040461563,exp(x0) + exp(sin(x0) + (x0 * x0)),exp(x0) + exp(x0*x0 + sin(x0)),PySRFunction(X=>exp(x0) + exp(x0*x0 + sin(x0)))
11,1.9060093,0.37031735990776454,x0 + ((x0 - cos(x0)) * exp(x0 + x0)),x0 + (x0 - cos(x0))*exp(x0 + x0),PySRFunction(X=>x0 + (x0 - cos(x0))*exp(x0 + x0))
12,1.1488587,0.50624266974546,(x0 * exp(x0 / 0.48207483)) - x0,x0*exp(x0/0.48207483) - x0,PySRFunction(X=>x0*exp(x0/0.48207483) - x0)
13,0.02432717,3.8549304610589115,(x0 * exp(x0 / 0.4737532)) - exp(x0),x0*exp(x0/0.4737532) - exp(x0),PySRFunction(X=>x0*exp(x0/0.4737532) - exp(x0))
16,0.0068478608,0.4225525070654233,(exp(x0 / 0.48160774) * x0) - exp(sin(x0 ^ x0)),x0*exp(x0/0.48160774) - exp(sin(x0**x0)),PySRFunction(X=>x0*exp(x0/0.48160774) - exp(sin(x0**x0)))
19,0.004442959,0.1442052385393152,(exp(x0 / 0.47744307) * x0) - (log(x0 * x0) + exp(sin(x0))),x0*exp(2.09449055360674*x0) - exp(sin(x0)) - log(x0**2),PySRFunction(X=>x0*exp(2.09449055360674*x0) - exp(sin(x0)) - log(x0**2))
21,0.003842545,0.07259284421224248,cos(x0) + (((x0 * 1.6378659) + -0.91125053) * exp(x0 + x0)),(x0*1.6378659 - 0.91125053)*exp(x0 + x0) + cos(x0),PySRFunction(X=>(x0*1.6378659 - 0.91125053)*exp(x0 + x0) + cos(x0))
22,0.003179307,0.18947165897282528,cos(sin(x0)) + (exp(x0 + x0) * ((1.6388506 * x0) + -0.93492943)),(1.6388506*x0 - 0.93492943)*exp(x0 + x0) + cos(sin(x0)),PySRFunction(X=>(1.6388506*x0 - 0.93492943)*exp(x0 + x0) + cos(sin(x0)))
23,0.0026393442,0.1861327713061162,((-0.65992194 + (x0 * 1.5078516)) * exp(x0 + x0)) + cos(x0 + x0),(x0*1.5078516 - 0.65992194)*exp(x0 + x0) + cos(x0 + x0),PySRFunction(X=>(x0*1.5078516 - 0.65992194)*exp(x0 + x0) + cos(x0 + x0))
25,6.433459e-05,1.8570941612330258,(((x0 ^ x0) * (20.41619 * x0)) + (x0 * -21.627419)) - -7.352655,x0**x0*20.41619*x0 + x0*(-21.627419) - 1*(-7.352655),PySRFunction(X=>x0**x0*20.41619*x0 + x0*(-21.627419) - 1*(-7.352655))
