Complexity,Loss,Equation
1,0.11385656091760614,"x1"
3,0.0015140960867078982,"1.6289534243515607 * x0"
5,0.0003630730590966245,"(1.7443448041366727 * x1) - 0.11841293960634325"
6,0.0002596069950633672,"(x0 + 1.022921830795755) * sin(x1)"
7,8.768044424504677e-5,"(sin(x1) + 1.1320100009787029) * sin(x0)"
8,2.391837188514991e-5,"(sin(x1) * 0.8707636661843022) * (x1 + 1.2537339983269613)"
10,2.119640019945189e-6,"x1 + (sin(x1 - -0.03277186541976068) * sin(sin(x1)))"
12,9.368218940691637e-7,"(sin(sin(x0)) * sin(x1 - -0.046974202343073944)) + (0.029861312224965485 + x0)"
16,3.3498554120166804e-7,"(cos(-0.0233378440103726) + (sin(x0) - (x1 * -0.04110768564626984))) * (sin(x1 - 0.06154639945140293) - -0.07114182671462463)"
18,3.316039542323892e-7,"((sin(x0) - (x1 * -0.04187026816939623)) + cos(0.01353210422995236)) * (sin(x1 - 0.06061316892851473) - sin(sin(-0.07024614431529257)))"
19,3.311330383025003e-7,"((sin(x0) - (-0.04110768564626984 * x1)) + cos(0.014147948571804778 * x1)) * (sin(x1 - 0.06154639945140293) - sin(-0.07114182671462463))"
20,1.5010408665984613e-7,"(sin(x1 - 0.09517452664805434) - sin(sin(-0.10325189491480288))) * (cos(-0.0233378440103726 - -0.0233378440103726) + (sin(x0) - (0.30010398541551225 * -0.05775558634983258)))"
