0,1,2,3
7.226989456131504,7.956390620555094,6.763156984569671,6.955565745262014
0.1027267460225989,1.3830215396441492,2.042032411470883,3.3959244176648227
2.0652094452994545,1.287054446537745,0.4230654383471819,1.430132307545314
0.5138390238684956,0.6340118805550929,0.6310883845696704,0.4645652652620118
0.18553790386849656,0.10378401944490534,0.49156188456966987,0.35754838526201205
0.0028894561315038203,0.0018093794449054457,0.0056569845696703425,0.009034254737986913
0.0028894561315038203,0.0018093794449054457,0.0056569845696703425,0.009034254737986913
0.0031107727536952012,0.001387954591820062,0.005753251144264837,0.0002101081790808479
0.0001447221145234323,0.0018185369306671362,0.002664366651217165,0.0022579982944233024
0.0007576482472035906,0.0018084557192779016,0.002876716550332503,0.0015473806180903438
0.001557561922808759,0.0018318409259823198,0.0010773813690629908,0.0004670337163901195
0.000863698631869525,0.0018219014091815922,0.001564872865545297,0.00023161182381947754
0.00017198138900731408,0.0004890644733155369,0.0003084009869098736,0.00035466609199730215
