Model,MSE_Train,NMSE_Train
Model_1,3271.732339790637,3441.2714654663637
Model_2,0.5560069201539257,0.5848188513642222
Model_3,0.5560069201539257,0.5848188513642222
Model_4,0.4722759203761135,0.4967489634928952
Model_5,0.32230664143142024,0.3390083702138119
Model_6,0.057405969445238195,0.06038071091474849
Model_7,0.05702985804628426,0.059985109658094456
Model_8,0.05609913907121232,0.05900616140724576
Model_9,0.055715233351323556,0.058602361932815934
Model_10,0.05299208634297088,0.05573810314790756
Model_11,0.052610270209983434,0.05533650154146671
Model_12,0.052409619590020974,0.05512545333174392
Model_13,0.051718920087798693,0.054398962212864235
Model_14,0.05168298387845963,0.0543611638116101
