complexity,loss,score,equation,sympy_format,lambda_format
1,3271.7324,0.0,x0,x0,PySRFunction(X=>x0)
2,0.55600727,8.68004881881447,sin(x0),sin(x0),PySRFunction(X=>sin(x0))
4,0.5560057,1.4118540362173505e-06,sin(exp(log(x0))),sin(x0),PySRFunction(X=>sin(x0))
6,0.4722558,0.08162887902995078,sin(x0 + (x0 * x0)),sin(x0 + x0*x0),PySRFunction(X=>sin(x0 + x0*x0))
7,0.32228333,0.3820897224510676,sin(x0 + sin(x0 * x0)),sin(x0 + sin(x0*x0)),PySRFunction(X=>sin(x0 + sin(x0*x0)))
9,0.057382,0.8628502000947718,sin(x0 + (x0 * x0)) + sin(x0),sin(x0) + sin(x0 + x0*x0),PySRFunction(X=>sin(x0) + sin(x0 + x0*x0))
13,0.057001404,0.001663691546484076,sin(x0 * (x0 - -1.0005082)) + sin(x0),sin(x0) + sin(x0*(x0 - 1*(-1.0005082))),PySRFunction(X=>sin(x0) + sin(x0*(x0 - 1*(-1.0005082))))
14,0.056076437,0.016360192639000213,sin((x0 * x0) + x0) + (sin(x0) + (cos(x0) / x0)),sin(x0) + sin(x0*x0 + x0) + cos(x0)/x0,PySRFunction(X=>sin(x0) + sin(x0*x0 + x0) + cos(x0)/x0)
16,0.055691887,0.0034406127214496158,sin((x0 * x0) + x0) + (sin(x0) + (cos(x0) / (x0 + x0))),sin(x0) + sin(x0*x0 + x0) + cos(x0)/(x0 + x0),PySRFunction(X=>sin(x0) + sin(x0*x0 + x0) + cos(x0)/(x0 + x0))
17,0.052968085,0.05014491866450245,sin((x0 * x0) + x0) + sin(x0 + (0.73826814 ^ x0)),sin(0.73826814**x0 + x0) + sin(x0*x0 + x0),PySRFunction(X=>sin(0.73826814**x0 + x0) + sin(x0*x0 + x0))
21,0.052581776,0.001829991632720558,sin((x0 - -1.0005082) * x0) + sin(x0 + (0.7382665 ^ x0)),sin(x0*(x0 - 1*(-1.0005082))) + sin(0.7382665**x0 + x0),PySRFunction(X=>sin(x0*(x0 - 1*(-1.0005082))) + sin(0.7382665**x0 + x0))
23,0.052390218,0.0018248506609718227,sin((x0 * x0) + x0) + sin((0.73443455 ^ x0) + (x0 / 0.9994017)),sin(0.73443455**x0 + x0/0.9994017) + sin(x0*x0 + x0),PySRFunction(X=>sin(0.73443455**x0 + x0/0.9994017) + sin(x0*x0 + x0))
27,0.051692646,0.003351091706965902,sin(x0 * (x0 - -1.0005082)) + sin((0.73443455 ^ x0) + (x0 / 0.9994017)),sin(x0*(x0 - 1*(-1.0005082))) + sin(0.73443455**x0 + x0/0.9994017),PySRFunction(X=>sin(x0*(x0 - 1*(-1.0005082))) + sin(0.73443455**x0 + x0/0.9994017))
29,0.051652033,0.00039298590390637406,sin((x0 * x0) + (x0 + 0.038201094)) + sin((0.73443455 ^ x0) + (x0 / 0.9994017)),sin(0.73443455**x0 + x0/0.9994017) + sin(x0*x0 + x0 + 0.038201094),PySRFunction(X=>sin(0.73443455**x0 + x0/0.9994017) + sin(x0*x0 + x0 + 0.038201094))
