Complexity,Loss,Equation
1,0.24881584142999902,"x0"
3,0.07504309032046025,"x0 * 1.7348483723587118"
4,0.06844730316848664,"sin(x0) * 1.9237613007752372"
5,0.03671670337978565,"(1.7215463928427188 * x0) - -0.195916633035666"
6,0.027535922481020336,"sin(x0) * (1.8436794271189978 + x0)"
7,0.0020963420351248793,"x0 + sin(square(x0) + x0)"
8,0.0018152686419033333,"sin(x0) + sin(square(x0) + x0)"
9,0.0008071046500026875,"sin(x0 * (1.0750784195728063 + x0)) + sin(x0)"
10,0.0002559082314138316,"sin(x0) + sin((x0 + 1.1211068313793737) * sin(x0))"
12,0.00013924384674132866,"0.018603413774827066 + ((1.3681523210573674 + (0.4820940354385236 * x0)) * sin(x0 / 0.6181009144207891))"
13,3.2775907311198114e-5,"sin(x0) + (((x0 * 0.4954889262928014) + 0.6020104154955449) * sin(x0 / 0.4995113376576307))"
14,1.2071773307833714e-5,"(cos(sin(x0)) * square(sin(x0))) + (1.3774238489537471 * sin(x0 / 0.6252182191256226))"
16,1.2963617175626164e-6,"(0.00638552384956858 + (x0 * 0.5601058891566008)) + (sin(x0 / 0.5253754827157101) * (0.8694900750432727 + (0.4858580911801059 * x0)))"
18,1.2963615235171522e-6,"((x0 * 0.5600834738643181) + (0.004605781266450227 * 1.3865643941265313)) + (((x0 * 0.4858572120687559) + 0.8695084359910407) * sin(x0 / 0.5253793958304573))"
21,1.2504078478883947e-6,"((x0 * 0.5574998572097117) + ((-0.008470773105306837 * -0.7604409851967378) * exp(x0))) + (((x0 * 0.4829376500841066) + 0.8656365834375426) * sin(x0 / 0.5241583032847597))"
23,1.241744059735181e-6,"((0.8721740288215871 + (x0 * 0.4854207805811227)) * sin(x0 / 0.5259489514151642)) + ((sin(-0.5906604506038626) - (-0.0010736440766432524 / x0)) * (0.8448546796137343 - (x0 + 0.8587177001026768)))"
24,1.2361472553705137e-6,"(sin(x0 / 0.5255325409551431) * (0.8703475540237706 + (x0 * 0.48564717354961146))) + ((cos(-0.6731814614061542) - (x0 + 0.7798656630410454)) * (sin(-0.5933076305465618) - (0.007634035089490069 / x0)))"
