complexity,loss,score,equation,sympy_format,lambda_format
1,736.51733,0.0,x0,x0,PySRFunction(X=>x0)
2,350.8352,0.7416161682969535,exp(x0),exp(x0),PySRFunction(X=>exp(x0))
4,66.38074,0.8324548216867695,x1 * exp(x0),x1*exp(x0),PySRFunction(X=>x1*exp(x0))
6,23.360914,0.5221713351294454,(exp(x0) + x1) * x3,x3*(x1 + exp(x0)),PySRFunction(X=>x3*(x1 + exp(x0)))
7,10.44171,0.8052559217616101,exp(x3) + (exp(x1) ^ x2),exp(x1)**x2 + exp(x3),PySRFunction(X=>exp(x1)**x2 + exp(x3))
8,4.988064,0.7387605036159338,((x3 + x2) ^ x1) + exp(x0),(x2 + x3)**x1 + exp(x0),PySRFunction(X=>(x2 + x3)**x1 + exp(x0))
9,2.269052,0.7876857354094414,(exp(x1) ^ x2) + (exp(x3) / x2),exp(x1)**x2 + exp(x3)/x2,PySRFunction(X=>exp(x1)**x2 + exp(x3)/x2)
10,0.9782247,0.841378003855579,(((x3 ^ x0) + exp(x0)) - x1) * x1,x1*(-x1 + x3**x0 + exp(x0)),PySRFunction(X=>x1*(-x1 + x3**x0 + exp(x0)))
11,0.31427917,1.1354577308994727,(exp(x1) ^ x2) + (exp(x3) / (x2 ^ x1)),exp(x1)**x2 + exp(x3)/(x2**x1),PySRFunction(X=>exp(x1)**x2 + exp(x3)/(x2**x1))
13,0.31220645,0.0033084998228323495,(exp(x0) * (x3 ^ x2)) + ((x1 / x2) / sin(x1)),x1/(x2*sin(x1)) + x3**x2*exp(x0),PySRFunction(X=>x1/(x2*sin(x1)) + x3**x2*exp(x0))
14,0.061120793,1.6308125484508234,((exp(x3) / (x2 ^ x1)) + (exp(x1) ^ x2)) + log(x2),exp(x1)**x2 + log(x2) + exp(x3)/x2**x1,PySRFunction(X=>exp(x1)**x2 + log(x2) + exp(x3)/x2**x1)
16,0.025119465,0.44460453782402026,((exp(x3) / (x2 ^ x1)) + (exp(x1) ^ x2)) - sin(x2 + x0),exp(x1)**x2 - sin(x0 + x2) + exp(x3)/(x2**x1),PySRFunction(X=>exp(x1)**x2 - sin(x0 + x2) + exp(x3)/(x2**x1))
17,0.01706091,0.3868531618126659,(((x3 ^ x2) * exp(x0)) + (x1 / sin(x1))) + sin(exp(x1) / x3),x1/sin(x1) + x3**x2*exp(x0) + sin(exp(x1)/x3),PySRFunction(X=>x1/sin(x1) + x3**x2*exp(x0) + sin(exp(x1)/x3))
18,0.004634782,1.3032007173193276,exp(exp(x0 / x4)) + ((x3 + cos(x4)) + ((x4 + x1) * (x3 / x2))),x3 + exp(exp(x0/x4)) + cos(x4) + x3*(x1 + x4)/x2,PySRFunction(X=>x3 + exp(exp(x0/x4)) + cos(x4) + x3*(x1 + x4)/x2)
22,0.003351785,0.08102403117980808,((exp(x3) / (x2 ^ x1)) + (exp(x1) ^ x2)) + ((log(x2) * x1) - 0.31992677),x1*log(x2) + exp(x1)**x2 - 0.31992677 + exp(x3)/x2**x1,PySRFunction(X=>x1*log(x2) + exp(x1)**x2 - 0.31992677 + exp(x3)/x2**x1)
24,0.0025740303,0.1320100795424244,(((x4 + x1) * (x3 / x2)) + ((x3 + 0.05985741) + cos(x4))) + exp(exp(x0 / x4)),x3 + exp(exp(x0/x4)) + cos(x4) + 0.05985741 + x3*(x1 + x4)/x2,PySRFunction(X=>x3 + exp(exp(x0/x4)) + cos(x4) + 0.05985741 + x3*(x1 + x4)/x2)
