complexity,loss,score,equation,sympy_format,lambda_format
1,1247672800000000.0,0.0,x0,x0,PySRFunction(X=>x0)
3,1247369400000000.0,0.0001216011502713108,x0 * x0,x0*x0,PySRFunction(X=>x0*x0)
5,1220525800000000.0,0.010877552139749815,x0 * (x0 * x0),x0*x0*x0,PySRFunction(X=>x0*x0*x0)
6,971859700000000.0,0.22782557600869408,(x0 ^ log(x0)) / x0,x0**log(x0)/x0,PySRFunction(X=>x0**log(x0)/x0)
7,155306440000.0,8.741566534039475,x0 * (x0 * (x0 * x0)),x0*x0*x0*x0,PySRFunction(X=>x0*x0*x0*x0)
9,21194318.0,4.4497111747583205,x0 * (((x0 * x0) + x0) * x0),x0*x0*(x0*x0 + x0),PySRFunction(X=>x0*x0*(x0*x0 + x0))
12,20834310.0,0.0057106599703844385,((x0 * x0) - (sin(x0) - x0)) * (x0 * x0),x0*x0*(x0*x0 - (-x0 + sin(x0))),PySRFunction(X=>x0*x0*(x0*x0 - (-x0 + sin(x0))))
13,669294.75,3.4381318798978544,x0 * ((x0 + 1.0116299) * (x0 * x0)),x0*x0*x0*(x0 + 1.0116299),PySRFunction(X=>x0*x0*x0*(x0 + 1.0116299))
15,95210.76,0.97506579271958,(x0 * ((x0 * x0) + (x0 + 1.0802733))) * x0,x0*x0*(x0*x0 + x0 + 1.0802733),PySRFunction(X=>x0*x0*(x0*x0 + x0 + 1.0802733))
17,24255.486,0.6837250710091723,((x0 * (x0 * x0)) + (x0 * (x0 - -0.9784165))) * x0,x0*(x0*(x0 - 1*(-0.9784165)) + x0*x0*x0),PySRFunction(X=>x0*(x0*(x0 - 1*(-0.9784165)) + x0*x0*x0))
30,3680.604,0.1450435345734227,((sin(1.4324365) + (x0 * x0)) - ((-0.4513448 * -0.6119574) / x0)) * ((x0 * x0) + x0),(x0*x0 + x0)*(x0*x0 + sin(1.4324365) - (-1)*(-0.6119574)*0.4513448/x0),PySRFunction(X=>(x0*x0 + x0)*(x0*x0 + sin(1.4324365) - (-1)*(-0.6119574)*0.4513448/x0))
41,3419.0808,0.006700466011695904,(((0.26167232 / x0) - (0.26167232 / x0)) + ((x0 - x0) + (x0 * x0))) * (((x0 / x0) - (0.14177123 ^ x0)) + (x0 + (x0 * x0))),(-0.14177123**x0 + x0 + x0*x0 + x0/x0)*(-x0 + x0 + x0*x0 - 0.26167232/x0 + 0.26167232/x0),PySRFunction(X=>(-0.14177123**x0 + x0 + x0*x0 + x0/x0)*(-x0 + x0 + x0*x0 - 0.26167232/x0 + 0.26167232/x0))
