Complexity,Loss,Equation
1,0.4462769470690794,"x0"
3,0.005768327677505239,"x0 + 0.6637082336289957"
5,0.0011306019432955987,"(x0 ^ 0.8308222050291529) / 0.6651329716828296"
6,4.300102062024478e-5,"4.4141651660066445 * sin(0.32943906539508006 * x0)"
8,2.6937747009574535e-5,"(sin(0.34092053915124615 * x0) * 4.366100101672403) + -0.045796641596878185"
10,3.426508672648178e-6,"-0.2642206725549225 + ((x0 * 1.2995953853457138) - (-0.41138553785420234 * sin(x0)))"
12,3.426508671818072e-6,"-0.26422022413738716 + ((x0 * (1.1511690909767678 - -0.14842617028499036)) - (sin(x0) * -0.411385290163559))"
13,1.4068920693226443e-6,"((x0 ^ 1.1564961523042583) - (sin(x0) * -0.5013332447529762)) + (-0.05821901288192508 * cos(x0))"
15,1.043443608833772e-6,"((x0 ^ 1.183737177771291) - (sin(x0) * -0.5109790779421887)) + (-0.02732785565174581 / sin(x0 - 0.40137496999426964))"
16,2.9506732828185244e-7,"((x0 ^ 1.1888620524600522) - (sin(x0) * -0.5047748307846445)) + (-0.039743910927291286 / (cos(1.1731154787025873) + sin(x0)))"
18,2.0871737201321774e-7,"((x0 ^ 1.1901273078419807) - (sin(x0) * -0.5107702151559973)) + ((0.05980917046114948 / -1.082541899034672) / (sin(x0) - sin(-0.585118073982196)))"
19,9.137784678790058e-8,"((x0 ^ 1.1836810462680165) - (sin(x0) * -0.5064893854698268)) + ((-0.08048324966928946 / (x0 - -0.9571834759298862)) / (sin(x0) - -0.23489583732861577))"
20,9.094200681217966e-8,"((-0.0800851693540016 / (x0 - -0.9580878631586444)) / (sin(x0) - sin(-0.23512741685339678))) + ((x0 ^ 1.1836791810021805) - (-0.5063849432498214 * sin(x0)))"
21,6.627478108872951e-8,"((x0 ^ 1.1839937392524877) - (sin(x0) * -0.5082075295847817)) + ((-0.07418419664371788 / (x0 - -0.15977206336200603)) / (sin(x0) - (-0.8446767877145543 / x0)))"
