complexity,loss,score,equation,sympy_format,lambda_format
1,782.8721,0.0,x0,x0,PySRFunction(X=>x0)
2,428.97852,0.6015624887992437,exp(x4),exp(x4),PySRFunction(X=>exp(x4))
4,108.72306,0.6863014663011182,exp(x1 + x3),exp(x1 + x3),PySRFunction(X=>exp(x1 + x3))
6,16.181854,0.9524567120838795,(x0 * exp(x2)) * x3,x0*x3*exp(x2),PySRFunction(X=>x0*x3*exp(x2))
8,14.800586,0.04461185819679617,((exp(x2) * x3) * x0) - x2,x0*x3*exp(x2) - x2,PySRFunction(X=>x0*x3*exp(x2) - x2)
9,2.3879428,1.8242345324361706,((x2 + x1) * exp(x3)) + exp(x2),(x1 + x2)*exp(x3) + exp(x2),PySRFunction(X=>(x1 + x2)*exp(x3) + exp(x2))
12,0.8409216,0.34789636261788365,x3 * ((exp(x2) * x0) + (sin(x3) / cos(x2))),x3*(x0*exp(x2) + sin(x3)/cos(x2)),PySRFunction(X=>x3*(x0*exp(x2) + sin(x3)/cos(x2)))
13,0.44814295,0.6293861669334556,x3 * ((exp(x2) * x0) + ((x2 / x2) / cos(x2))),x3*(x0*exp(x2) + x2/(x2*cos(x2))),PySRFunction(X=>x3*(x0*exp(x2) + x2/(x2*cos(x2))))
14,0.075252816,1.7842589414839662,exp(x3) + (exp(2.318327) + (exp(x2) * x3)),x3*exp(x2) + exp(x3) + exp(2.318327),PySRFunction(X=>x3*exp(x2) + exp(x3) + exp(2.318327))
16,0.048655566,0.21804355686186047,((exp(2.4669511) + exp(x3)) + (exp(x2) * x3)) - x3,x3*exp(x2) - x3 + exp(x3) + exp(2.4669511),PySRFunction(X=>x3*exp(x2) - x3 + exp(x3) + exp(2.4669511))
17,0.018790562,0.951411488627555,((exp(x3) + exp(2.3621137)) + (x3 * exp(x2))) - log(x3),x3*exp(x2) + exp(x3) - log(x3) + 10.6133612219403,PySRFunction(X=>x3*exp(x2) + exp(x3) - log(x3) + 10.6133612219403)
19,0.009904335,0.32019109120847666,((x3 * exp(x2)) + exp(2.466899)) + (exp(x3) - log(x0 * x4)),x3*exp(x2) + exp(x3) - log(x0*x4) + 11.7858422287603,PySRFunction(X=>x3*exp(x2) + exp(x3) - log(x0*x4) + 11.7858422287603)
22,0.0044520944,0.2665326343152354,(((x3 / 0.21368408) + (x2 - x3)) * (x2 - -1.6900904)) - sin(x2),(x2 - 1*(-1.6900904))*(x2 - x3 + x3/0.21368408) - sin(x2),PySRFunction(X=>(x2 - 1*(-1.6900904))*(x2 - x3 + x3/0.21368408) - sin(x2))
24,0.002972153,0.20204401556340845,(((-1.9902278 - x3) + (x0 / x2)) / -0.09150877) + (log(x3) + (x1 * x3)),-10.9279143408878*x0/x2 + x1*x3 + 10.9279143408878*x3 + log(x3) + 21.7490389172535,PySRFunction(X=>-10.9279143408878*x0/x2 + x1*x3 + 10.9279143408878*x3 + log(x3) + 21.7490389172535)
25,0.0015053651,0.6802511458725214,(((x0 / x2) + (-1.9986644 - x3)) / -0.09168114) + (sin(log(x3)) + (x3 * x1)),-10.9073687347256*x0/x2 + x1*x3 + 10.9073687347256*x3 + sin(log(x3)) + 21.8001695877691,PySRFunction(X=>-10.9073687347256*x0/x2 + x1*x3 + 10.9073687347256*x3 + sin(log(x3)) + 21.8001695877691)
