Model,MSE_Train,NMSE_Train
Model_1,12.644031904999999,41.64829678661486
Model_2,0.32045439674565207,1.055547781159964
Model_3,0.27485009553748074,0.9053313402545109
Model_4,0.14237898524711506,0.468983491840446
Model_5,0.08613368698793396,0.28371656967903386
Model_6,0.04441024659067334,0.1462833330595834
Model_7,0.033034450821241824,0.10881249132579696
Model_8,0.02986630831764293,0.09837691664174401
Model_9,0.017709495708202183,0.05833347612044693
Model_10,0.012097367111569885,0.039847632431238816
Model_11,0.0064637852049833,0.02129112348060582
Model_12,0.0033743587680334797,0.011114832396144168
Model_13,0.0009466109622875133,0.003118050839718554
Model_14,0.00028250403493847024,0.000930542723945588
Model_15,0.0001837822558257473,0.0006053621180532999
Model_16,0.00018262711014990142,0.0006015571727399004
Model_17,0.00014112394129258942,0.00046484949063805577
Model_18,1.1254859919193951e-05,3.707248998802379e-05
Model_19,2.622817339383994e-06,8.639322946072883e-06
Model_20,1.4556537381895893e-06,4.794791674219947e-06
