complexity,loss,score,equation,sympy_format,lambda_format
1,453.26526,0.0,x0,x0,PySRFunction(X=>x0)
2,134.00421,1.2186062996540485,exp(x0),exp(x0),PySRFunction(X=>exp(x0))
4,71.01015,0.31752419639875873,x0 * exp(x0),x0*exp(x0),PySRFunction(X=>x0*exp(x0))
5,0.42139125,5.127016366517537,exp(x0) + exp(x0),exp(x0) + exp(x0),PySRFunction(X=>exp(x0) + exp(x0))
8,0.10706243,0.4567165382581621,(exp(x0) + exp(x0)) - sin(x0),exp(x0) + exp(x0) - sin(x0),PySRFunction(X=>exp(x0) + exp(x0) - sin(x0))
9,0.018131651,1.7757530371058654,x0 + (((x0 * x0) + x0) * x0),x0*(x0*x0 + x0) + x0,PySRFunction(X=>x0*(x0*x0 + x0) + x0)
11,0.018131632,5.239459427041769e-07,((x0 / x0) + ((x0 * x0) + x0)) * x0,x0*(x0*x0 + x0 + x0/x0),PySRFunction(X=>x0*(x0*x0 + x0 + x0/x0))
12,0.005418529,1.2078336608613862,((x0 + (x0 * x0)) * x0) + exp(cos(sin(x0))),x0*(x0 + x0*x0) + exp(cos(sin(x0))),PySRFunction(X=>x0*(x0 + x0*x0) + exp(cos(sin(x0))))
13,0.0007592674,1.9652256343675134,(x0 * ((x0 + 0.977986) * x0)) + x0,x0*x0*(x0 + 0.977986) + x0,PySRFunction(X=>x0*x0*(x0 + 0.977986) + x0)
15,0.0005681293,0.14500249367796714,x0 + (((x0 * x0) + x0) * (0.99381363 * x0)),(x0*x0 + x0)*0.99381363*x0 + x0,PySRFunction(X=>(x0*x0 + x0)*0.99381363*x0 + x0)
19,0.0005262075,0.019163353004917238,(x0 * ((x0 - -0.85400736) + (x0 * x0))) + 0.22384267,x0*(x0 + x0*x0 - 1*(-0.85400736)) + 0.22384267,PySRFunction(X=>x0*(x0 + x0*x0 - 1*(-0.85400736)) + 0.22384267)
21,0.000512009,0.01367670931514639,(x0 * ((x0 * x0) + (x0 - -0.92331046))) + (0.29298934 ^ x0),0.29298934**x0 + x0*(x0*x0 + x0 - 1*(-0.92331046)),PySRFunction(X=>0.29298934**x0 + x0*(x0*x0 + x0 - 1*(-0.92331046)))
22,0.0005119846,4.76565478623508e-05,(((x0 * x0) + (x0 - -0.92328477)) * x0) + (cos(-1.2731454) ^ x0),x0*(x0*x0 + x0 - 1*(-0.92328477)) + cos(-1.2731454)**x0,PySRFunction(X=>x0*(x0*x0 + x0 - 1*(-0.92328477)) + cos(-1.2731454)**x0)
