x1,x2,x3,x4,x5,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals
2.1523,1.9096,1.1223,2.7347,1.4245,17.99496481783133,1.4245,4.155779433480249,7.935876406173883,10.906167536667201,18.684639747969527,17.562339747969524,18.273633702893097,17.5362107,17.907694659970332,18.047882585302293,18.01705707247713,18.01705707247713,16.57046481783133,13.839185384351083,10.059088411657449,7.08879728116413,0.6896749301381959,0.4326250698618068,0.2786688850617658,0.45875411783132947,0.08727015786099912,0.05291776747096222,0.022092254645798448,0.022092254645798448
1.4837,1.2123,2.1156,1.8703,2.9901,21.25880773370347,2.9901,19.88767115924561,24.109823746353452,23.248877703266622,24.874693308609586,22.759093308609586,21.995536334424642,21.401964520000003,21.14320010122107,21.279916896019852,21.250375861667766,21.250375861667766,18.268707733703472,1.3711365744578607,2.851016012649982,1.9900699695631516,3.615885574906116,1.5002855749061155,0.7367286007211717,0.14315678629653306,0.11560763248240136,0.021109162316381713,0.008431872035703947,0.008431872035703947
1.5066,1.7411,2.3783,1.1376,2.1471,15.231295015044218,2.1471,8.559998372284905,14.90381316598525,14.263612320878815,17.153063147236487,14.77476314723649,14.510628801817067,15.374913540000001,15.167157100535833,15.23399215469621,15.226385797678185,15.226385797678185,13.084195015044218,6.671296642759312,0.3274818490589677,0.9676826941654024,1.9217681321922697,0.4565318678077279,0.7206662132271511,0.14361852495578376,0.06413791450838424,0.002697139651992586,0.004909217366032337,0.004909217366032337
1.1067,2.3735,1.8056,2.0393,2.5783,24.888524185916005,2.5783,13.174722083849915,31.270202866017772,23.909620838991813,25.05503453616545,23.249434536165452,24.693520635249495,24.96844448,24.974227116465343,24.786050528144496,24.8887408764788,24.8887408764788,22.310224185916006,11.71380210206609,6.381678680101768,0.9789033469241915,0.16651035024944605,1.6390896497505523,0.19500355066650954,0.07992029408399404,0.08570293054933842,0.10247365777150819,0.00021669056279449705,0.00021669056279449705
