Complexity,Loss,Equation
1,4915.772,"x0"
2,4237.7515,"exp(x0)"
4,56.72966,"exp(x0 + x0)"
6,39.963463,"x0 + exp(x0 + x0)"
7,16.105152,"exp(x0) + exp(x0 + x0)"
8,4.318961,"exp(x0 * 2.0461044)"
10,2.1376963,"exp(x0) * (exp(x0) - sin(x0 + x0))"
11,0.13638784,"exp(x0) * (((x0 + x0) * x0) - cos(x0))"
15,0.016397892,"exp(2.042212 * x0) - (sin(sin(x0)) / cos(x0))"
18,0.0041815443,"-1.4813215 - (exp(x0) / ((-0.46572238 / x0) / x0))"
20,0.0035411774,"(-0.27939335 - x0) - (exp(x0) / ((-0.46132678 / x0) / x0))"
21,0.00077977194,"(-1.4881072 * sin(x0)) - (exp(x0) / ((-0.4672662 / x0) / x0))"
25,0.00040716713,"(exp(x0 * 2.0119545) - cos(x0)) - ((-9.675853 * x0) + 13.909184)"
