Model,MSE_Train,NMSE_Train
Model_1,2315.409247651108,366.40895464697127
Model_2,57.32710424955085,9.071901376538419
Model_3,14.161650102528688,2.2410532459467807
Model_4,0.010801523074226415,0.0017093197594496296
Model_5,0.010801523074226415,0.0017093197594496296
Model_6,0.0018643808049362384,0.0002950345916142342
Model_7,0.0018643808049362467,0.00029503459161423553
Model_8,0.0011339576827279353,0.0001794465706499813
Model_9,0.0010892931691269844,0.00017237849931229363
Model_10,0.0010397215237966102,0.00016453388404004358
Model_11,0.0010397215504219016,0.00016453388825344353
Model_12,0.0009989109024480616,0.0001580756835633958
Model_13,0.0009962405930493117,0.000157653112358598
Model_14,0.0009521872531379653,0.0001506817580539544
Model_15,0.0009515956754264151,0.00015058814204585498
Model_16,0.0009513489679696787,0.0001505491010765671
