complexity,loss,score,equation,sympy_format,lambda_format
1,2315.4092,0.0,x0,x0,PySRFunction(X=>x0)
2,57.3271,3.6985682498546977,log(x0),log(x0),PySRFunction(X=>log(x0))
4,14.16165,0.6991179272019097,x0 / log(x0),x0/log(x0),PySRFunction(X=>x0/log(x0))
6,0.010801524,3.5893028252984154,log((x0 * x0) * x0),log(x0**3),PySRFunction(X=>log(x0**3))
7,0.010801521,2.7773862436597343e-07,log(x0 * x0) + log(x0),log(x0) + log(x0**2),PySRFunction(X=>log(x0) + log(x0**2))
8,0.0018643787,1.7567590966832352,log(x0 * ((x0 * x0) + x0)),log(x0*(x0**2 + x0)),PySRFunction(X=>log(x0*(x0**2 + x0)))
9,0.0018643771,8.581951116298776e-07,log((x0 * x0) + x0) + log(x0),log(x0) + log(x0**2 + x0),PySRFunction(X=>log(x0) + log(x0**2 + x0))
12,0.0011339571,0.16573787625564884,log(((x0 * x0) * x0) + ((x0 * x0) + x0)),log(x0**3 + x0**2 + x0),PySRFunction(X=>log(x0**3 + x0**2 + x0))
13,0.0010892951,0.04018258410764738,log((x0 + (x0 / x0)) * ((x0 * x0) + log(x0))),log((x0 + 1)*(x0**2 + log(x0))),PySRFunction(X=>log((x0 + 1)*(x0**2 + log(x0))))
14,0.0010397157,0.0465834793969452,log(x0 * ((x0 * x0) + (x0 + 1.5465205))),log(x0*(x0**2 + x0 + 1.5465205)),PySRFunction(X=>log(x0*(x0**2 + x0 + 1.5465205)))
15,0.0010397139,1.7312439912994186e-06,log((x0 * x0) + (x0 + 1.5463588)) + log(x0),log(x0) + log(x0**2 + x0 + 1.5463588),PySRFunction(X=>log(x0) + log(x0**2 + x0 + 1.5463588))
16,0.000998908,0.040038175819959936,log((x0 + x0) + ((x0 * x0) * (x0 + 0.8293348))),log(x0**2*(x0 + 0.8293348) + 2*x0),PySRFunction(X=>log(x0**2*(x0 + 0.8293348) + 2*x0))
19,0.0009962359,0.0008928684618276199,log(((x0 + x0) + log(x0)) + ((x0 + 0.7402796) * (x0 * x0))),log(x0**2*(x0 + 0.7402796) + 2*x0 + log(x0)),PySRFunction(X=>log(x0**2*(x0 + 0.7402796) + 2*x0 + log(x0)))
20,0.0009521834,0.04522641363411432,log(((0.93893933 ^ x0) + x0) * ((0.55149305 + x0) * x0)),log(x0*(0.93893933**x0 + x0)*(x0 + 0.55149305)),PySRFunction(X=>log(x0*(0.93893933**x0 + x0)*(x0 + 0.55149305)))
26,0.0009515962,0.00010281302496378094,log(((x0 - -0.15653169) * (0.36598495 + x0)) * (x0 + (0.9409525 ^ x0))),log((0.9409525**x0 + x0)*(x0 + 0.15653169)*(x0 + 0.36598495)),PySRFunction(X=>log((0.9409525**x0 + x0)*(x0 + 0.15653169)*(x0 + 0.36598495)))
32,0.00095134694,4.366219115820619e-05,log(((0.38552883 + x0) * (0.17741294 + x0)) * ((x0 - 0.03347173) + (0.93893933 ^ x0))),log((x0 + 0.17741294)*(x0 + 0.38552883)*(0.93893933**x0 + x0 - 0.03347173)),PySRFunction(X=>log((x0 + 0.17741294)*(x0 + 0.38552883)*(0.93893933**x0 + x0 - 0.03347173)))
