Model,MSE_Train,NMSE_Train
Model_1,0.19674963428567774,0.004531612632529975
Model_2,0.19674963428567774,0.004531612632529975
Model_3,0.18514388737860693,0.004264304642428891
Model_4,0.17965946681208803,0.004137985375754893
Model_5,0.10245310875885241,0.0023597390845436494
Model_6,0.08992248667521019,0.0020711290165562157
Model_7,0.022520715194908513,0.0005187057035271258
Model_8,0.009237401315086003,0.00021275935095468654
Model_9,0.00923740143034854,0.00021275935360945728
Model_10,0.0045967106568605655,0.00010587319339292333
Model_11,0.0027057699505621717,6.232032569312945e-05
Model_12,0.00270577199857833,6.232037286381887e-05
Model_13,0.002215310743013992,5.102388212546909e-05
Model_14,0.0006079281182899031,1.4002032331672003e-05
