complexity,loss,score,equation,sympy_format,lambda_format
1,1825.594,0.0,x0,x0,PySRFunction(X=>x0)
2,52.407726,3.550606669305226,log(x0),log(x0),PySRFunction(X=>log(x0))
4,10.867765,0.7866264774949421,x0 / log(x0),x0/log(x0),PySRFunction(X=>x0/log(x0))
6,0.011309612,3.4339516817915605,log(x0 * (x0 * x0)),log(x0**3),PySRFunction(X=>log(x0**3))
7,0.011309609,2.6526112460887797e-07,log(x0 * x0) + log(x0),log(x0) + log(x0**2),PySRFunction(X=>log(x0) + log(x0**2))
8,0.00091959105,2.509478936987341,log(x0 * ((x0 * x0) + x0)),log(x0*(x0**2 + x0)),PySRFunction(X=>log(x0*(x0**2 + x0)))
10,0.0009195908,1.3593000602060193e-07,log((x0 * (x0 * x0)) + (x0 * x0)),log(x0**3 + x0**2),PySRFunction(X=>log(x0**3 + x0**2))
12,0.000198274,0.7671394380163948,log((x0 * (x0 * x0)) + ((x0 * x0) + x0)),log(x0**3 + x0**2 + x0),PySRFunction(X=>log(x0**3 + x0**2 + x0))
14,0.00012551244,0.22862251764553557,log(((x0 * x0) + (x0 / x0)) * (x0 + (x0 / x0))),log((x0 + 1)*(x0**2 + 1)),PySRFunction(X=>log((x0 + 1)*(x0**2 + 1)))
15,0.00012551072,1.3703914810137204e-05,log((x0 * x0) + (x0 / x0)) + log(x0 + (x0 / x0)),log(x0 + 1) + log(x0**2 + 1),PySRFunction(X=>log(x0 + 1) + log(x0**2 + 1))
16,0.00012274281,0.022299982629593398,log(((x0 * x0) + (x0 / x0)) * (x0 + 1.0225383)),log((x0 + 1.0225383)*(x0**2 + 1)),PySRFunction(X=>log((x0 + 1.0225383)*(x0**2 + 1)))
17,0.00012088771,0.015229092427117093,log((x0 + sin(x0)) + ((x0 + 1.061945) * (x0 * x0))),log(x0**2*(x0 + 1.061945) + x0 + sin(x0)),PySRFunction(X=>log(x0**2*(x0 + 1.061945) + x0 + sin(x0)))
20,0.00012080026,0.0002412201258682389,log((x0 * x0) * x0) + ((log(x0) - -0.19993654) / (x0 * log(x0))),log(x0**3) + (log(x0) + 0.19993654)/(x0*log(x0)),PySRFunction(X=>log(x0**3) + (log(x0) + 0.19993654)/(x0*log(x0)))
21,0.00012078782,0.00010298521359995106,log(x0 * (x0 * x0)) + ((log(x0) - sin(-0.19993654)) / (x0 * log(x0))),log(x0**3) + (log(x0) + 0.198607135370035)/(x0*log(x0)),PySRFunction(X=>log(x0**3) + (log(x0) + 0.198607135370035)/(x0*log(x0)))
23,0.00012014418,0.0026714655220579707,log(((x0 * 1.0771182) + sin(x0)) + ((x0 + 1.0449361) * (x0 * x0))),log(x0**2*(x0 + 1.0449361) + 1.0771182*x0 + sin(x0)),PySRFunction(X=>log(x0**2*(x0 + 1.0449361) + 1.0771182*x0 + sin(x0)))
