Complexity,Loss,Equation
1,0.06309070958420489,"1.27156325750467"
3,2.8158562586543604e-7,"x0 ^ 0.49999522683386544"
5,2.814258064870467e-7,"(x0 + 4.934181582067526e-5) ^ 0.49998266412041165"
6,2.8142580648701295e-7,"(x0 + sin(4.934181582067526e-5)) ^ 0.49998266412041165"
7,2.1216190952471145e-7,"(x0 ^ 0.4999864117759375) + (0.0009095495443793724 ^ x0)"
8,2.1216190952469838e-7,"(x0 ^ 0.49998641150630746) + (sin(0.0009095505425484287) ^ x0)"
9,1.2504887583973554e-7,"(x0 ^ 0.5000278806980374) - (-4.0462965995318926e-5 / (1.0355999162267089 - x0))"
10,1.197698906771866e-7,"(x0 ^ 0.5000939014582724) - (-6.591205516412461e-5 / cos(x0 * 1.5136994093805518))"
11,1.076458558214615e-7,"(((0.0043860300894990965 ^ x0) ^ x0) + (x0 + -0.001146975134539422)) ^ 0.5002813568710679"
12,8.100307130979402e-8,"(cos(x0 / -0.7077119024732783) * (0.007484019194126612 ^ x0)) + (x0 ^ 0.5000865798828463)"
14,4.144123093451018e-8,"(((0.010320226626735658 ^ x0) + x0) ^ 0.49868471875790765) - ((0.006658610335694581 * cos(x0)) / x0)"
15,3.102090380332834e-8,"((x0 + (0.01004819729559573 ^ x0)) ^ 0.4988120315629286) - ((0.006732468576662861 / x0) * sin(cos(x0)))"
16,8.603648083747849e-9,"((x0 + (0.0028289841753209397 ^ x0)) ^ 0.5000394009395249) - (cos(x0 / -0.21384439337144573) * (0.001152927538675423 / x0))"
17,8.602353601557935e-9,"(((0.002837953076512031 ^ x0) + x0) ^ 0.5000392938951056) - ((sin(0.0011542109543148215) / x0) * cos(x0 / 0.2137125377133934))"
18,2.065472139998085e-9,"((x0 + (0.0030235715877891993 ^ x0)) ^ 0.5000354344771668) - ((0.0006939891931990403 / (x0 - 0.5884763502913672)) * cos(x0 / -0.21387260715331743))"
20,1.2861830658325022e-9,"(((0.003027086606570912 ^ x0) + x0) ^ 0.5000345576302276) - (((0.0031628379255952918 ^ 1.3158881809352416) / (x0 - 0.7893131842863256)) * cos(x0 / 0.21498012736268923))"
