Complexity,Loss,Equation
1,1.1205982944818047,"x0"
3,0.39089495119426976,"x0 / x0"
4,0.3013581011714768,"1.2992270872436462"
6,0.05636064544184139,"0.5740523787450351 * x0"
8,0.011387670597190381,"x0 * (0.8356426089396064 ^ x0)"
10,0.007598879764663653,"x0 ^ ((x0 - x0) + 0.4529505945856524)"
12,0.006867716603372668,"((x0 + x0) + x0) / (x0 + 2.206354674765834)"
13,0.0034089514324509547,"(1.1959224580481256 ^ x0) - (0.23077220216169156 ^ x0)"
15,0.0017020950457195916,"((1.2263844823676442 ^ x0) / (x0 - -0.29712512215250614)) * x0"
17,0.0009992326955936943,"(((x0 + x0) / (x0 - -0.18747778789329192)) + x0) * 0.3479293580709441"
18,0.0009776776506645692,"x0 * ((0.6654288836688296 / (0.16288727748693393 + x0)) - -0.3558836458147606)"
20,0.0009776776506645684,"x0 * ((0.7233978069823631 - (x0 * -0.3558836447701989)) / (x0 + 0.1628872808594595))"
22,0.0008723285897941762,"(x0 + (x0 * x0)) * ((0.5228364217502206 / (x0 + 0.08084559443685743)) - 0.02685236800980553)"
24,0.0005890200987235646,"(x0 + ((0.4664901903189392 ^ x0) * (x0 + x0))) * ((0.006365651034097482 ^ x0) - -0.47032999870947817)"
28,0.0005890200987235641,"(((x0 + x0) * (0.4664901903187733 ^ x0)) + x0) * ((0.006365651034087083 ^ x0) - ((-0.4703299987095434 / x0) * x0))"
29,0.0005814379470525301,"((0.005654254541211046 ^ x0) - -0.4699138067878926) * (((x0 + x0) * (0.46489070236383 ^ x0)) + (0.008976609667271204 + x0))"
