Complexity,Loss,Equation
1,0.24881584123911116,"x0"
3,0.07504309020686267,"x0 * 1.7348483719005696"
4,0.06844730306787823,"sin(x0) * 1.9237613007653551"
5,0.03671670326999821,"(x0 * 1.721546392217344) - -0.19591663244277738"
6,0.02753592241982028,"sin(x0) * (x0 - -1.8436794264127139)"
7,0.013673881523796729,"sin(sin(x0)) * (x0 - -2.00307914032106)"
8,0.002091377158142515,"sin(x0 * (x0 - -1.0054812373726134)) + x0"
9,0.0008071046854455477,"sin((x0 - -1.075078419072237) * x0) + sin(x0)"
10,0.00025590823997874516,"sin(sin(x0) * (x0 - -1.1211068309429884)) + sin(x0)"
11,0.00025310662787450235,"(sin(0.47603877675425976 + x0) - -1.8152389497840096) * sin(sin(sin(x0)))"
12,3.8693744047880054e-5,"((cos(x0) * sin(x0)) * (x0 - -1.2038231836939106)) + sin(x0)"
13,3.156804634052406e-5,"((sin(x0) * cos(x0)) * (x0 + 1.5301595022228667)) - (x0 * -0.6891663191238397)"
14,3.156804634052325e-5,"((sin(x0) * cos(x0)) * (1.53015950942773 + x0)) - (x0 * sin(-0.7603378814939645))"
15,2.7202884848178572e-5,"((sin(x0) * cos(x0)) * (1.5283412795272295 + (x0 * 0.9918220732874334))) - (x0 * -0.6906284324020341)"
16,2.3617390773989923e-5,"(sin(sin(x0)) - ((x0 * x0) * 0.21328464276771986)) * ((sin(x0) * 1.4814785846952268) - -2.2218213265101237)"
17,6.938644510660736e-6,"(sin(sin(x0)) - ((x0 * x0) * (0.12074719887722193 * x0))) * (sin(sin(x0)) - -2.21268940537879)"
21,3.682159162933436e-6,"(sin(sin(x0)) - ((x0 * x0) * (x0 * 0.12182527649389359))) * (sin(sin(x0)) - (-2.214451016965058 - (0.002162934106716761 / x0)))"
22,6.832192006006713e-7,"((1.5318730893874106 + (x0 / 1.1046617981386389)) * (sin(x0) * cos(x0))) - ((-0.6875272848192053 * (x0 + -0.07742280784399067)) - (0.05921014272611185 / cos(x0)))"
24,6.832184684460065e-7,"((sin(x0) * cos(x0)) * ((x0 + 1.531871224020747) - (x0 * 0.09475328547313337))) - ((-0.687528196409702 * (-0.0774348188142669 + x0)) - (0.05921826701022511 / cos(x0)))"
25,6.832184621277769e-7,"(((x0 + 1.5318713454529658) - (x0 * 0.0947517803584373)) * (sin(x0) * cos(x0))) - ((-0.6875281296868558 * (x0 + -0.0774334732827644)) - (sin(0.0592519099996187) / cos(x0)))"
