Complexity,Loss,Equation
1,0.0001680211311267956,"394.4505360064131"
5,1.2189485314659961e-5,"(0.023687429082760048 * x0) + 394.3956455748512"
6,1.074817160390839e-5,"(sin(x0) * -0.045607930520031086) - -394.4791087026963"
7,5.143281256812994e-7,"(cos(cos(x0)) * -0.08238835032547166) - -394.51234516995197"
8,6.7202368786912e-8,"394.46556777119537 + (-0.035137622326779194 * (sin(x0) ^ x0))"
9,6.720236878667527e-8,"394.4655677722442 + ((sin(x0) ^ x0) * sin(-0.03514485897050805))"
10,4.689135610466425e-8,"394.4657796650966 - ((sin(x0) ^ x0) / (29.950840612110195 - x0))"
11,4.671061241963796e-8,"394.46565500256344 - ((sin(x0) ^ x0) / (sin(x0) + 27.441223637284505))"
12,4.0073034444487284e-8,"394.46573323749806 - ((sin(x0) ^ x0) / (30.086476375091458 - (1.4106194023417937 ^ x0)))"
14,3.366375381773329e-8,"(394.466334052457 + (-0.0017504072224882787 / x0)) - ((sin(x0) ^ x0) / (30.426305808815805 - x0))"
15,2.8929312904106167e-8,"(394.46573131719975 + (-4.71543748537374e-5 / cos(x0))) - ((sin(x0) ^ x0) / (29.930900308272136 - x0))"
16,2.892928912416684e-8,"(394.46573134025283 + (sin(3.141639808349081) / cos(x0))) - ((sin(x0) ^ x0) / (29.930857371982643 - x0))"
17,2.883160165256018e-8,"(394.4673973664136 + (-0.004530096999931986 / x0)) - ((sin(x0) ^ x0) / ((31.139080161432922 - x0) + cos(x0)))"
18,2.6694254715830434e-8,"((-0.002723460980598395 / (x0 ^ x0)) + 394.4659414961004) - ((sin(x0) ^ x0) / ((32.625478851430195 - x0) - x0))"
20,2.6500766265245934e-8,"((-0.002732197086782357 / (x0 ^ x0)) + 394.4659595889658) - ((sin(x0) ^ x0) / ((32.23255342772713 - x0) - (x0 - 0.3621972369138925)))"
21,2.61040866491803e-8,"(394.4648223181912 + ((-0.0029379972521431075 / x0) * cos(x0))) - ((sin(x0) ^ x0) / ((31.18353890768908 - x0) - (-1.2459589078808044 + x0)))"
