0,1,2,3
283.2427641822964,88.82852547949086,52.50448443484376,171.28162769926212
268.818007036586,82.0355399301171,47.457650354685335,161.05164640646544
9.328605207081125,11.034655611974856,6.054015177925663,12.184743557848293
9.328605207081239,11.034655611974813,6.0540151779256774,12.184743557848293
9.209074781537197,9.634568115539025,4.595646281136723,11.261436862813156
6.52014884282471,7.475850872802852,2.3523393595366855,10.395509640548653
5.8508346891627525,6.0135463393116595,0.9352106289459599,9.631758075863985
3.5307421567260917,6.675981241967776,3.582065883154499,1.7581181507318604
2.664975287986465,1.2691582513475907,3.149512738313682,0.9430007354934844
0.10538371370267896,0.5714307022223437,2.716704158002031,2.4490234522523338
0.8363981022559415,1.5662729044322816,1.1929785682743415,0.26315949240753866
